solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
chuffed, 005, 0039, NA, NA, 0, 0, 1.162, 677762, NA, 756337, 0, 0, 119.579, 120.741
kissat, 005, 0039, 2188941, 25797, 0, 0, 4.046, NA, 0, 35303, 0, 0, 74.32, 78.366
or-tools, 005, 0039, NA, NA, 0, 0, 0.353, 0, NA, NA, 0, 0, 0.62, 0.973
chuffed, 005, 0040, NA, NA, 0, 0, 1.269, 315886, NA, 351937, 0, 0, 55.153, 56.422
kissat, 005, 0040, 2024027, 24843, 0, 0, 3.628, NA, 0, 27129, 0, 0, 48.07, 51.698
or-tools, 005, 0040, NA, NA, 0, 0, 0.325, 0, NA, NA, 0, 0, 0.599, 0.9239999999999999
chuffed, 005, 0041, NA, NA, 0, 0, 1.257, 122545, NA, 138247, 0, 0, 17.885, 19.142000000000003
kissat, 005, 0041, 1765762, 23181, 0, 0, 3.786, NA, 0, 10399, 0, 0, 21.48, 25.266000000000002
or-tools, 005, 0041, NA, NA, 0, 0, 0.373, 1, NA, NA, 0, 0, 0.676, 1.049
chuffed, 005, 0042, NA, NA, 0, 0, 1.331, 19210, NA, 21033, 0, 0, 2.597, 3.928
kissat, 005, 0042, 1376660, 20463, 0, 0, 3.384, NA, 0, 7442, 0, 0, 12.04, 15.424
or-tools, 005, 0042, NA, NA, 0, 0, 0.36, 1, NA, NA, 0, 0, 0.653, 1.013
chuffed, 005, 0043, NA, NA, 0, 0, 1.455, 563, NA, 610, 0, 0, 0.108, 1.5630000000000002
kissat, 005, 0043, 813456, 15687, 0, 0, 2.451, NA, 0, 811, 0, 0, 1.23, 3.681
or-tools, 005, 0043, NA, NA, 0, 0, 0.401, 1, NA, NA, 0, 0, 0.553, 0.9540000000000001
chuffed, 005, 0044, NA, NA, 0, 0, 1.345, 0, NA, 0, 0, 0, 0.016, 1.361
kissat, 005, 0044, 63, 0, 0, 0, 0.674, NA, 0, 0, 0, 0, 0.00, 0.674
or-tools, 005, 0044, NA, NA, 0, 0, 0.349, 0, NA, NA, 0, 0, 0.013, 0.362
chuffed, 005, 0045, NA, NA, 0, 0, 1.16, 0, NA, 0, 0, 0, 0.022, 1.182
kissat, 005, 0045, 63, 0, 0, 0, 0.458, NA, 0, 0, 0, 0, 0.00, 0.458
or-tools, 005, 0045, NA, NA, 0, 0, 0.288, 0, NA, NA, 0, 0, 0.013, 0.301
chuffed, 005, 0046, NA, NA, 0, 0, 1.145, 0, NA, 0, 0, 0, 0.015, 1.16
kissat, 005, 0046, 63, 0, 0, 0, 0.515, NA, 0, 0, 0, 0, 0.00, 0.515
or-tools, 005, 0046, NA, NA, 0, 0, 0.289, 0, NA, NA, 0, 0, 0.015, 0.304
chuffed, 005, 0047, NA, NA, 0, 0, 1.398, 0, NA, 0, 0, 0, 0.006, 1.404
kissat, 005, 0047, 63, 0, 0, 0, 0.647, NA, 0, 0, 0, 0, 0.00, 0.647
or-tools, 005, 0047, NA, NA, 0, 0, 0.28, 0, NA, NA, 0, 0, 0.014, 0.29400000000000004
chuffed, 005, 0048, NA, NA, 0, 0, 1.151, 0, NA, 0, 0, 0, 0.032, 1.183
kissat, 005, 0048, 63, 0, 0, 0, 0.719, NA, 0, 0, 0, 0, 0.00, 0.719
or-tools, 005, 0048, NA, NA, 0, 0, 0.27, 0, NA, NA, 0, 0, 0.015, 0.28500000000000003
chuffed, 005, 0049, NA, NA, 0, 0, 1.106, 0, NA, 0, 0, 0, 0.034, 1.1400000000000001
kissat, 005, 0049, 63, 0, 0, 0, 0.645, NA, 0, 0, 0, 0, 0.00, 0.645
or-tools, 005, 0049, NA, NA, 0, 0, 0.305, 0, NA, NA, 0, 0, 0.013, 0.318
chuffed, 005, 0050, NA, NA, 0, 0, 1.137, 0, NA, 0, 0, 0, 0.033, 1.17
kissat, 005, 0050, 63, 0, 0, 0, 0.643, NA, 0, 0, 0, 0, 0.00, 0.643
or-tools, 005, 0050, NA, NA, 0, 0, 0.255, 0, NA, NA, 0, 0, 0.013, 0.268
chuffed, 005, 0051, NA, NA, 0, 0, 1.144, 0, NA, 0, 0, 0, 0.065, 1.2089999999999999
kissat, 005, 0051, 63, 0, 0, 0, 0.652, NA, 0, 0, 0, 0, 0.00, 0.652
or-tools, 005, 0051, NA, NA, 0, 0, 0.264, 0, NA, NA, 0, 0, 0.015, 0.279
chuffed, 005, 0052, NA, NA, 0, 0, 1.261, 0, NA, 0, 0, 0, 0.004, 1.265
kissat, 005, 0052, 63, 0, 0, 0, 0.539, NA, 0, 0, 0, 0, 0.00, 0.539
or-tools, 005, 0052, NA, NA, 0, 0, 0.36, 0, NA, NA, 0, 0, 0.015, 0.375
chuffed, 005, 0053, NA, NA, 0, 0, 1.472, 0, NA, 0, 0, 0, 0.003, 1.4749999999999999
kissat, 005, 0053, 63, 0, 0, 0, 0.634, NA, 0, 0, 0, 0, 0.00, 0.634
or-tools, 005, 0053, NA, NA, 0, 0, 0.299, 0, NA, NA, 0, 0, 0.014, 0.313
chuffed, 005, 0054, NA, NA, 0, 0, 1.11, 0, NA, 0, 0, 0, 0.024, 1.1340000000000001
kissat, 005, 0054, 63, 0, 0, 0, 0.738, NA, 0, 0, 0, 0, 0.00, 0.738
or-tools, 005, 0054, NA, NA, 0, 0, 0.324, 0, NA, NA, 0, 0, 0.014, 0.338
chuffed, 005, 0055, NA, NA, 0, 0, 1.31, 0, NA, 0, 0, 0, 0.006, 1.316
kissat, 005, 0055, 63, 0, 0, 0, 0.603, NA, 0, 0, 0, 0, 0.00, 0.603
or-tools, 005, 0055, NA, NA, 0, 0, 0.271, 0, NA, NA, 0, 0, 0.014, 0.28500000000000003
chuffed, 005, 0056, NA, NA, 0, 0, 1.207, 0, NA, 0, 0, 0, 0.033, 1.24
kissat, 005, 0056, 63, 0, 0, 0, 0.742, NA, 0, 0, 0, 0, 0.00, 0.742
or-tools, 005, 0056, NA, NA, 0, 0, 0.279, 0, NA, NA, 0, 0, 0.011, 0.29000000000000004
chuffed, 005, 0057, NA, NA, 0, 0, 1.293, 0, NA, 0, 0, 0, 0.008, 1.301
kissat, 005, 0057, 63, 0, 0, 0, 0.719, NA, 0, 0, 0, 0, 0.00, 0.719
or-tools, 005, 0057, NA, NA, 0, 0, 0.252, 0, NA, NA, 0, 0, 0.014, 0.266
chuffed, 005, 0058, NA, NA, 0, 0, 1.201, 0, NA, 0, 0, 0, 0.012, 1.213
kissat, 005, 0058, 63, 0, 0, 0, 0.596, NA, 0, 0, 0, 0, 0.00, 0.596
or-tools, 005, 0058, NA, NA, 0, 0, 0.295, 0, NA, NA, 0, 0, 0.015, 0.31
chuffed, 005, 0059, NA, NA, 0, 0, 0.777, 0, NA, 0, 0, 0, 0.004, 0.781
kissat, 005, 0059, 63, 0, 0, 0, 0.649, NA, 0, 0, 0, 0, 0.00, 0.649
or-tools, 005, 0059, NA, NA, 0, 0, 0.322, 0, NA, NA, 0, 0, 0.015, 0.337
chuffed, 005, 0060, NA, NA, 0, 0, 0.967, 0, NA, 0, 0, 0, 0.005, 0.972
kissat, 005, 0060, 63, 0, 0, 0, 0.468, NA, 0, 0, 0, 0, 0.00, 0.468
or-tools, 005, 0060, NA, NA, 0, 0, 0.266, 0, NA, NA, 0, 0, 0.014, 0.28
chuffed, 005, 0061, NA, NA, 0, 0, 0.332, 0, NA, 0, 0, 0, 0.005, 0.337
kissat, 005, 0061, 63, 0, 0, 0, 0.529, NA, 0, 0, 0, 0, 0.00, 0.529
or-tools, 005, 0061, NA, NA, 0, 0, 0.314, 0, NA, NA, 0, 0, 0.013, 0.327
chuffed, 005, 0062, NA, NA, 0, 0, 0.327, 0, NA, 0, 0, 0, 0.007, 0.334
kissat, 005, 0062, 63, 0, 0, 0, 0.655, NA, 0, 0, 0, 0, 0.00, 0.655
or-tools, 005, 0062, NA, NA, 0, 0, 0.287, 0, NA, NA, 0, 0, 0.016, 0.303
chuffed, 005, 0063, NA, NA, 0, 0, 0.387, 0, NA, 0, 0, 0, 0.006, 0.393
kissat, 005, 0063, 63, 0, 0, 0, 0.684, NA, 0, 0, 0, 0, 0.00, 0.684
or-tools, 005, 0063, NA, NA, 0, 0, 0.291, 0, NA, NA, 0, 0, 0.014, 0.305
chuffed, 005, 0064, NA, NA, 0, 0, 0.389, 0, NA, 0, 0, 0, 0.005, 0.394
kissat, 005, 0064, 63, 0, 0, 0, 0.621, NA, 0, 0, 0, 0, 0.00, 0.621
or-tools, 005, 0064, NA, NA, 0, 0, 0.329, 0, NA, NA, 0, 0, 0.015, 0.34400000000000003
chuffed, 005, 0065, NA, NA, 0, 0, 0.378, 0, NA, 0, 0, 0, 0.007, 0.385
kissat, 005, 0065, 63, 0, 0, 0, 0.469, NA, 0, 0, 0, 0, 0.00, 0.469
or-tools, 005, 0065, NA, NA, 0, 0, 0.252, 0, NA, NA, 0, 0, 0.014, 0.266
chuffed, 005, 0066, NA, NA, 0, 0, 0.395, 0, NA, 0, 0, 0, 0.005, 0.4
kissat, 005, 0066, 63, 0, 0, 0, 0.526, NA, 0, 0, 0, 0, 0.00, 0.526
or-tools, 005, 0066, NA, NA, 0, 0, 0.255, 0, NA, NA, 0, 0, 0.015, 0.27
chuffed, 005, 0067, NA, NA, 0, 0, 0.294, 0, NA, 0, 0, 0, 0.003, 0.297
kissat, 005, 0067, 63, 0, 0, 0, 0.678, NA, 0, 0, 0, 0, 0.00, 0.678
or-tools, 005, 0067, NA, NA, 0, 0, 0.3, 0, NA, NA, 0, 0, 0.012, 0.312
chuffed, 005, 0068, NA, NA, 0, 0, 0.348, 0, NA, 0, 0, 0, 0.005, 0.353
kissat, 005, 0068, 63, 0, 0, 0, 0.579, NA, 0, 0, 0, 0, 0.00, 0.579
or-tools, 005, 0068, NA, NA, 0, 0, 0.281, 0, NA, NA, 0, 0, 0.018, 0.29900000000000004
chuffed, 005, 0069, NA, NA, 0, 0, 0.395, 0, NA, 0, 0, 0, 0.004, 0.399
kissat, 005, 0069, 63, 0, 0, 0, 0.591, NA, 0, 0, 0, 0, 0.00, 0.591
or-tools, 005, 0069, NA, NA, 0, 0, 0.246, 0, NA, NA, 0, 0, 0.014, 0.26
chuffed, 005, 0070, NA, NA, 0, 0, 0.405, 0, NA, 0, 0, 0, 0.005, 0.41000000000000003
kissat, 005, 0070, 63, 0, 0, 0, 0.521, NA, 0, 0, 0, 0, 0.00, 0.521
or-tools, 005, 0070, NA, NA, 0, 0, 0.292, 0, NA, NA, 0, 0, 0.014, 0.306
chuffed, 005, 0071, NA, NA, 0, 0, 0.389, 0, NA, 0, 0, 0, 0.005, 0.394
kissat, 005, 0071, 63, 0, 0, 0, 0.327, NA, 0, 0, 0, 0, 0.00, 0.327
or-tools, 005, 0071, NA, NA, 0, 0, 0.267, 0, NA, NA, 0, 0, 0.014, 0.281
chuffed, 005, 0072, NA, NA, 0, 0, 0.379, 0, NA, 0, 0, 0, 0.005, 0.384
kissat, 005, 0072, 63, 0, 0, 0, 0.421, NA, 0, 0, 0, 0, 0.00, 0.421
or-tools, 005, 0072, NA, NA, 0, 0, 0.314, 0, NA, NA, 0, 0, 0.014, 0.328
chuffed, 005, 0073, NA, NA, 0, 0, 0.423, 0, NA, 0, 0, 0, 0.003, 0.426
kissat, 005, 0073, 63, 0, 0, 0, 0.344, NA, 0, 0, 0, 0, 0.00, 0.344
or-tools, 005, 0073, NA, NA, 0, 0, 0.297, 0, NA, NA, 0, 0, 0.013, 0.31
chuffed, 005, 0074, NA, NA, 0, 0, 0.368, 0, NA, 0, 0, 0, 0.003, 0.371
kissat, 005, 0074, 65, 4, 0, 0, 0.443, NA, 0, 0, 0, 0, 0.00, 0.443
or-tools, 005, 0074, NA, NA, 0, 0, 0.253, 0, NA, NA, 0, 0, 0.013, 0.266
chuffed, 005, 0075, NA, NA, 0, 0, 0.347, 0, NA, 0, 0, 0, 0.004, 0.351
kissat, 005, 0075, 62, 0, 0, 0, 0.362, NA, 0, 0, 0, 0, 0.00, 0.362
or-tools, 005, 0075, NA, NA, 0, 0, 0.243, 0, NA, NA, 0, 0, 0.013, 0.256
chuffed, 005, 0076, NA, NA, 0, 0, 0.302, 0, NA, 0, 0, 0, 0.005, 0.307
kissat, 005, 0076, 63, 0, 0, 0, 0.4, NA, 0, 0, 0, 0, 0.00, 0.4
or-tools, 005, 0076, NA, NA, 0, 0, 0.253, 0, NA, NA, 0, 0, 0.013, 0.266
chuffed, 005, 0077, NA, NA, 0, 0, 0.298, 0, NA, 0, 0, 0, 0.005, 0.303
kissat, 005, 0077, 63, 0, 0, 0, 0.361, NA, 0, 0, 0, 0, 0.00, 0.361
or-tools, 005, 0077, NA, NA, 0, 0, 0.21, 0, NA, NA, 0, 0, 0.014, 0.224
chuffed, 005, 0078, NA, NA, 0, 0, 0.321, 0, NA, 0, 0, 0, 0.003, 0.324
kissat, 005, 0078, 63, 0, 0, 0, 0.427, NA, 0, 0, 0, 0, 0.00, 0.427
or-tools, 005, 0078, NA, NA, 0, 0, 0.213, 0, NA, NA, 0, 0, 0.015, 0.22799999999999998
chuffed, 005, 0079, NA, NA, 0, 0, 0.306, 0, NA, 0, 0, 0, 0.003, 0.309
kissat, 005, 0079, 63, 0, 0, 0, 0.34, NA, 0, 0, 0, 0, 0.00, 0.34
or-tools, 005, 0079, NA, NA, 0, 0, 0.254, 0, NA, NA, 0, 0, 0.015, 0.269
chuffed, 005, 0080, NA, NA, 0, 0, 0.297, 0, NA, 0, 0, 0, 0.003, 0.3
kissat, 005, 0080, 63, 0, 0, 0, 0.418, NA, 0, 0, 0, 0, 0.00, 0.418
or-tools, 005, 0080, NA, NA, 0, 0, 0.207, 0, NA, NA, 0, 0, 0.017, 0.22399999999999998
chuffed, 005, 0081, NA, NA, 0, 0, 0.236, 0, NA, 0, 0, 0, 0.006, 0.242
kissat, 005, 0081, 63, 0, 0, 0, 0.385, NA, 0, 0, 0, 0, 0.00, 0.385
or-tools, 005, 0081, NA, NA, 0, 0, 0.222, 0, NA, NA, 0, 0, 0.013, 0.23500000000000001
chuffed, 005, 0082, NA, NA, 0, 0, 0.272, 0, NA, 0, 0, 0, 0.004, 0.276
kissat, 005, 0082, 63, 0, 0, 0, 0.401, NA, 0, 0, 0, 0, 0.00, 0.401
or-tools, 005, 0082, NA, NA, 0, 0, 0.212, 0, NA, NA, 0, 0, 0.015, 0.22699999999999998
chuffed, 005, 0083, NA, NA, 0, 0, 0.281, 0, NA, 0, 0, 0, 0.004, 0.28500000000000003
kissat, 005, 0083, 63, 0, 0, 0, 0.384, NA, 0, 0, 0, 0, 0.00, 0.384
or-tools, 005, 0083, NA, NA, 0, 0, 0.191, 0, NA, NA, 0, 0, 0.014, 0.20500000000000002
chuffed, 005, 0084, NA, NA, 0, 0, 0.26, 0, NA, 0, 0, 0, 0.005, 0.265
kissat, 005, 0084, 63, 0, 0, 0, 0.386, NA, 0, 0, 0, 0, 0.00, 0.386
or-tools, 005, 0084, NA, NA, 0, 0, 0.207, 0, NA, NA, 0, 0, 0.014, 0.221
chuffed, 005, 0085, NA, NA, 0, 0, 0.314, 0, NA, 0, 0, 0, 0.005, 0.319
kissat, 005, 0085, 63, 0, 0, 0, 0.408, NA, 0, 0, 0, 0, 0.00, 0.408
or-tools, 005, 0085, NA, NA, 0, 0, 0.242, 0, NA, NA, 0, 0, 0.013, 0.255
chuffed, 005, 0086, NA, NA, 0, 0, 0.263, 0, NA, 0, 0, 0, 0.006, 0.269
kissat, 005, 0086, 63, 0, 0, 0, 0.381, NA, 0, 0, 0, 0, 0.00, 0.381
or-tools, 005, 0086, NA, NA, 0, 0, 0.225, 0, NA, NA, 0, 0, 0.012, 0.23700000000000002
chuffed, 005, 0087, NA, NA, 0, 0, 0.238, 0, NA, 0, 0, 0, 0.003, 0.241
kissat, 005, 0087, 63, 0, 0, 0, 0.373, NA, 0, 0, 0, 0, 0.00, 0.373
or-tools, 005, 0087, NA, NA, 0, 0, 0.195, 0, NA, NA, 0, 0, 0.014, 0.20900000000000002
chuffed, 005, 0088, NA, NA, 0, 0, 0.299, 0, NA, 0, 0, 0, 0.004, 0.303
kissat, 005, 0088, 63, 0, 0, 0, 0.391, NA, 0, 0, 0, 0, 0.00, 0.391
or-tools, 005, 0088, NA, NA, 0, 0, 0.185, 0, NA, NA, 0, 0, 0.012, 0.197
chuffed, 005, 0089, NA, NA, 0, 0, 0.306, 0, NA, 0, 0, 0, 0.004, 0.31
kissat, 005, 0089, 63, 0, 0, 0, 0.34, NA, 0, 0, 0, 0, 0.00, 0.34
or-tools, 005, 0089, NA, NA, 0, 0, 0.218, 0, NA, NA, 0, 0, 0.015, 0.23299999999999998
chuffed, 005, 0090, NA, NA, 0, 0, 0.305, 0, NA, 0, 0, 0, 0.005, 0.31
kissat, 005, 0090, 63, 0, 0, 0, 0.362, NA, 0, 0, 0, 0, 0.00, 0.362
or-tools, 005, 0090, NA, NA, 0, 0, 0.269, 0, NA, NA, 0, 0, 0.016, 0.28500000000000003
chuffed, 005, 0091, NA, NA, 0, 0, 0.295, 0, NA, 0, 0, 0, 0.005, 0.3
kissat, 005, 0091, 63, 0, 0, 0, 0.377, NA, 0, 0, 0, 0, 0.00, 0.377
or-tools, 005, 0091, NA, NA, 0, 0, 0.217, 0, NA, NA, 0, 0, 0.014, 0.231
chuffed, 005, 0092, NA, NA, 0, 0, 0.317, 0, NA, 0, 0, 0, 0.004, 0.321
kissat, 005, 0092, 63, 0, 0, 0, 0.375, NA, 0, 0, 0, 0, 0.00, 0.375
or-tools, 005, 0092, NA, NA, 0, 0, 0.244, 0, NA, NA, 0, 0, 0.014, 0.258
chuffed, 005, 0093, NA, NA, 0, 0, 0.311, 0, NA, 0, 0, 0, 0.005, 0.316
kissat, 005, 0093, 63, 0, 0, 0, 0.387, NA, 0, 0, 0, 0, 0.00, 0.387
or-tools, 005, 0093, NA, NA, 0, 0, 0.213, 0, NA, NA, 0, 0, 0.016, 0.22899999999999998
chuffed, 005, 0094, NA, NA, 0, 0, 0.295, 0, NA, 0, 0, 0, 0.006, 0.301
kissat, 005, 0094, 63, 0, 0, 0, 0.374, NA, 0, 0, 0, 0, 0.00, 0.374
or-tools, 005, 0094, NA, NA, 0, 0, 0.211, 0, NA, NA, 0, 0, 0.013, 0.224
chuffed, 005, 0095, NA, NA, 0, 0, 0.309, 0, NA, 0, 0, 0, 0.006, 0.315
kissat, 005, 0095, 63, 0, 0, 0, 0.362, NA, 0, 0, 0, 0, 0.00, 0.362
or-tools, 005, 0095, NA, NA, 0, 0, 0.212, 0, NA, NA, 0, 0, 0.013, 0.225
chuffed, 005, 0096, NA, NA, 0, 0, 0.229, 0, NA, 0, 0, 0, 0.003, 0.232
kissat, 005, 0096, 63, 0, 0, 0, 0.295, NA, 0, 0, 0, 0, 0.00, 0.295
or-tools, 005, 0096, NA, NA, 0, 0, 0.199, 0, NA, NA, 0, 0, 0.014, 0.21300000000000002
chuffed, 005, 0097, NA, NA, 0, 0, 0.18, 0, NA, 0, 0, 0, 0.004, 0.184
kissat, 005, 0097, 63, 0, 0, 0, 0.398, NA, 0, 0, 0, 0, 0.00, 0.398
or-tools, 005, 0097, NA, NA, 0, 0, 0.212, 0, NA, NA, 0, 0, 0.016, 0.22799999999999998
chuffed, 005, 0098, NA, NA, 0, 0, 0.265, 0, NA, 0, 0, 0, 0.006, 0.271
kissat, 005, 0098, 63, 0, 0, 0, 0.275, NA, 0, 0, 0, 0, 0.00, 0.275
or-tools, 005, 0098, NA, NA, 0, 0, 0.215, 0, NA, NA, 0, 0, 0.019, 0.23399999999999999
chuffed, 005, 0099, NA, NA, 0, 0, 0.243, 0, NA, 0, 0, 0, 0.004, 0.247
kissat, 005, 0099, 63, 0, 0, 0, 0.265, NA, 0, 0, 0, 0, 0.00, 0.265
or-tools, 005, 0099, NA, NA, 0, 0, 0.232, 0, NA, NA, 0, 0, 0.018, 0.25
chuffed, 005, 0100, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.004, 0.229
kissat, 005, 0100, 62, 0, 0, 0, 0.287, NA, 0, 0, 0, 0, 0.00, 0.287
or-tools, 005, 0100, NA, NA, 0, 0, 0.228, 0, NA, NA, 0, 0, 0.015, 0.243
chuffed, 006, -001, NA, NA, 0, 0, 0.418, 0, NA, 0, 0, 0, 0.005, 0.423
kissat, 006, -001, 92, 0, 0, 0, 0.263, NA, 0, 0, 0, 0, 0.00, 0.263
or-tools, 006, -001, NA, NA, 0, 0, 0.385, 0, NA, NA, 0, 0, 0.015, 0.4
chuffed, 006, -002, NA, NA, 0, 0, 0.725, 0, NA, 0, 0, 0, 0.034, 0.759
kissat, 006, -002, 1339, 0, 0, 0, 0.893, NA, 0, 0, 0, 0, 0.00, 0.893
or-tools, 006, -002, NA, NA, 0, 0, 0.799, 13731, NA, NA, 0, 0, 8.991, 9.79
chuffed, 006, -003, NA, NA, 0, 0, 1.046, 0, NA, 0, 0, 0, 0.024, 1.07
kissat, 006, -003, 1339, 0, 0, 0, 0.899, NA, 0, 0, 0, 0, 0.00, 0.899
or-tools, 006, -003, NA, NA, 0, 0, 0.868, 18636, NA, NA, 0, 0, 8.985, 9.853
chuffed, 006, -004, NA, NA, 0, 0, 1.003, 0, NA, 0, 0, 0, 0.018, 1.021
kissat, 006, -004, 1339, 0, 0, 0, 0.829, NA, 0, 0, 0, 0, 0.00, 0.829
or-tools, 006, -004, NA, NA, 0, 0, 1.577, 23319, NA, NA, 0, 0, 10.059, 11.636
chuffed, 006, -005, NA, NA, 0, 0, 1.218, 0, NA, 0, 0, 0, 0.068, 1.286
kissat, 006, -005, 1339, 0, 0, 0, 0.871, NA, 0, 0, 0, 0, 0.00, 0.871
or-tools, 006, -005, NA, NA, 0, 0, 1.183, 15595, NA, NA, 0, 0, 8.848, 10.031
chuffed, 006, -006, NA, NA, 0, 0, 0.953, 0, NA, 0, 0, 0, 0.017, 0.97
kissat, 006, -006, 1339, 0, 0, 0, 1.171, NA, 0, 0, 0, 0, 0.00, 1.171
or-tools, 006, -006, NA, NA, 0, 0, 1.168, 26156, NA, NA, 0, 0, 10.532, 11.7
chuffed, 006, -007, NA, NA, 0, 0, 1.086, 0, NA, 0, 0, 0, 0.086, 1.1720000000000002
kissat, 006, -007, 1339, 0, 0, 0, 0.791, NA, 0, 0, 0, 0, 0.00, 0.791
or-tools, 006, -007, NA, NA, 0, 0, 1.237, 24061, NA, NA, 0, 0, 10.661, 11.898
chuffed, 006, -008, NA, NA, 0, 0, 1.051, 0, NA, 0, 0, 0, 0.064, 1.115
kissat, 006, -008, 1339, 0, 0, 0, 0.756, NA, 0, 0, 0, 0, 0.00, 0.756
or-tools, 006, -008, NA, NA, 0, 0, 0.771, 27641, NA, NA, 0, 0, 9.042, 9.813
chuffed, 006, -009, NA, NA, 0, 0, 0.89, 0, NA, 0, 0, 0, 0.03, 0.92
kissat, 006, -009, 1339, 0, 0, 0, 0.809, NA, 0, 0, 0, 0, 0.00, 0.809
or-tools, 006, -009, NA, NA, 0, 0, 0.693, 20075, NA, NA, 0, 0, 10.233, 10.926
chuffed, 006, -010, NA, NA, 0, 0, 0.917, 0, NA, 0, 0, 0, 0.032, 0.9490000000000001
kissat, 006, -010, 1339, 0, 0, 0, 1.034, NA, 0, 0, 0, 0, 0.00, 1.034
or-tools, 006, -010, NA, NA, 0, 0, 0.702, 23030, NA, NA, 0, 0, 10.224, 10.926
chuffed, 006, -011, NA, NA, 0, 0, 1.021, 0, NA, 0, 0, 0, 0.03, 1.051
kissat, 006, -011, 1339, 0, 0, 0, 0.909, NA, 0, 0, 0, 0, 0.00, 0.909
or-tools, 006, -011, NA, NA, 0, 0, 0.761, 18954, NA, NA, 0, 0, 8.91, 9.671
chuffed, 006, -012, NA, NA, 0, 0, 0.487, 0, NA, 0, 0, 0, 0.005, 0.492
kissat, 006, -012, 92, 0, 0, 0, 0.271, NA, 0, 0, 0, 0, 0.00, 0.271
or-tools, 006, -012, NA, NA, 0, 0, 0.288, 0, NA, NA, 0, 0, 0.014, 0.302
chuffed, 006, -013, NA, NA, 0, 0, 1.1, 0, NA, 0, 0, 0, 0.025, 1.125
kissat, 006, -013, 1339, 0, 0, 0, 0.847, NA, 0, 0, 0, 0, 0.00, 0.847
or-tools, 006, -013, NA, NA, 0, 0, 1.283, 25865, NA, NA, 0, 0, 9.201, 10.484
chuffed, 006, -014, NA, NA, 0, 0, 0.847, 0, NA, 0, 0, 0, 0.035, 0.882
kissat, 006, -014, 1339, 0, 0, 0, 0.964, NA, 0, 0, 0, 0, 0.00, 0.964
or-tools, 006, -014, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.022, 0.177
chuffed, 006, -015, NA, NA, 0, 0, 0.624, 0, NA, 0, 0, 0, 0.026, 0.65
kissat, 006, -015, 1339, 0, 0, 0, 1.042, NA, 0, 0, 0, 0, 0.00, 1.042
or-tools, 006, -015, NA, NA, 0, 0, 0.2, 0, NA, NA, 0, 0, 0.022, 0.222
chuffed, 006, -016, NA, NA, 0, 0, 0.894, 0, NA, 0, 0, 0, 0.019, 0.913
kissat, 006, -016, 1339, 0, 0, 0, 0.778, NA, 0, 0, 0, 0, 0.00, 0.778
or-tools, 006, -016, NA, NA, 0, 0, 1.185, 26503, NA, NA, 0, 0, 9.934, 11.119
chuffed, 006, -017, NA, NA, 0, 0, 0.838, 0, NA, 0, 0, 0, 0.013, 0.851
kissat, 006, -017, 1339, 0, 0, 0, 0.733, NA, 0, 0, 0, 0, 0.00, 0.733
or-tools, 006, -017, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.023, 0.178
chuffed, 006, -018, NA, NA, 0, 0, 0.848, 0, NA, 0, 0, 0, 0.039, 0.887
kissat, 006, -018, 1339, 0, 0, 0, 1.036, NA, 0, 0, 0, 0, 0.00, 1.036
or-tools, 006, -018, NA, NA, 0, 0, 0.963, 19041, NA, NA, 0, 0, 10.168, 11.130999999999998
chuffed, 006, -019, NA, NA, 0, 0, 1.042, 0, NA, 0, 0, 0, 0.026, 1.068
kissat, 006, -019, 1339, 0, 0, 0, 0.785, NA, 0, 0, 0, 0, 0.00, 0.785
or-tools, 006, -019, NA, NA, 0, 0, 0.942, 16062, NA, NA, 0, 0, 8.721, 9.663
chuffed, 006, -020, NA, NA, 0, 0, 0.674, 0, NA, 0, 0, 0, 0.015, 0.6890000000000001
kissat, 006, -020, 1339, 0, 0, 0, 0.94, NA, 0, 0, 0, 0, 0.00, 0.94
or-tools, 006, -020, NA, NA, 0, 0, 0.182, 0, NA, NA, 0, 0, 0.022, 0.204
chuffed, 006, -021, NA, NA, 0, 0, 0.784, 0, NA, 0, 0, 0, 0.015, 0.799
kissat, 006, -021, 1339, 0, 0, 0, 0.83, NA, 0, 0, 0, 0, 0.00, 0.83
or-tools, 006, -021, NA, NA, 0, 0, 0.194, 0, NA, NA, 0, 0, 0.025, 0.219
chuffed, 006, -022, NA, NA, 0, 0, 0.751, 0, NA, 0, 0, 0, 0.031, 0.782
kissat, 006, -022, 1339, 0, 0, 0, 0.964, NA, 0, 0, 0, 0, 0.00, 0.964
or-tools, 006, -022, NA, NA, 0, 0, 0.62, 33414, NA, NA, 0, 0, 11.914, 12.533999999999999
chuffed, 006, -023, NA, NA, 0, 0, 0.506, 0, NA, 0, 0, 0, 0.004, 0.51
kissat, 006, -023, 92, 0, 0, 0, 0.268, NA, 0, 0, 0, 0, 0.00, 0.268
or-tools, 006, -023, NA, NA, 0, 0, 0.41, 0, NA, NA, 0, 0, 0.035, 0.44499999999999995
