solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
kissat, 003, 0079, 21, 0, 0, 0, 0.225, NA, 0, 0, 0, 0, 0.00, 0.225
or-tools, 003, 0079, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.011, 0.135
chuffed, 003, 0080, NA, NA, 0, 0, 0.375, 0, NA, 0, 0, 0, 0.006, 0.381
kissat, 003, 0080, 21, 0, 0, 0, 0.228, NA, 0, 0, 0, 0, 0.00, 0.228
or-tools, 003, 0080, NA, NA, 0, 0, 0.115, 0, NA, NA, 0, 0, 0.012, 0.127
chuffed, 003, 0081, NA, NA, 0, 0, 0.401, 0, NA, 0, 0, 0, 0.02, 0.42100000000000004
kissat, 003, 0081, 21, 0, 0, 0, 0.271, NA, 0, 0, 0, 0, 0.00, 0.271
or-tools, 003, 0081, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.012, 0.126
chuffed, 003, 0082, NA, NA, 0, 0, 0.374, 0, NA, 0, 0, 0, 0.006, 0.38
kissat, 003, 0082, 21, 0, 0, 0, 0.254, NA, 0, 0, 0, 0, 0.00, 0.254
or-tools, 003, 0082, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.015, 0.14100000000000001
chuffed, 003, 0083, NA, NA, 0, 0, 0.283, 0, NA, 0, 0, 0, 0.009, 0.292
kissat, 003, 0083, 21, 0, 0, 0, 0.284, NA, 0, 0, 0, 0, 0.00, 0.284
or-tools, 003, 0083, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.013, 0.133
chuffed, 003, 0084, NA, NA, 0, 0, 0.489, 0, NA, 0, 0, 0, 0.014, 0.503
kissat, 003, 0084, 21, 0, 0, 0, 0.334, NA, 0, 0, 0, 0, 0.00, 0.334
or-tools, 003, 0084, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.014, 0.132
chuffed, 003, 0085, NA, NA, 0, 0, 0.279, 0, NA, 0, 0, 0, 0.007, 0.28600000000000003
kissat, 003, 0085, 21, 0, 0, 0, 0.307, NA, 0, 0, 0, 0, 0.00, 0.307
or-tools, 003, 0085, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.008, 0.125
chuffed, 003, 0086, NA, NA, 0, 0, 0.41, 0, NA, 0, 0, 0, 0.02, 0.43
kissat, 003, 0086, 21, 0, 0, 0, 0.245, NA, 0, 0, 0, 0, 0.00, 0.245
or-tools, 003, 0086, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.012, 0.132
chuffed, 003, 0087, NA, NA, 0, 0, 0.372, 0, NA, 0, 0, 0, 0.008, 0.38
kissat, 003, 0087, 21, 0, 0, 0, 0.246, NA, 0, 0, 0, 0, 0.00, 0.246
or-tools, 003, 0087, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.009, 0.132
chuffed, 003, 0088, NA, NA, 0, 0, 0.294, 0, NA, 0, 0, 0, 0.007, 0.301
kissat, 003, 0088, 21, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 003, 0088, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.012, 0.129
chuffed, 003, 0089, NA, NA, 0, 0, 0.299, 0, NA, 0, 0, 0, 0.027, 0.326
kissat, 003, 0089, 21, 0, 0, 0, 0.282, NA, 0, 0, 0, 0, 0.00, 0.282
or-tools, 003, 0089, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.012, 0.11599999999999999
chuffed, 003, 0090, NA, NA, 0, 0, 0.249, 0, NA, 0, 0, 0, 0.008, 0.257
kissat, 003, 0090, 21, 0, 0, 0, 0.308, NA, 0, 0, 0, 0, 0.00, 0.308
or-tools, 003, 0090, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.012, 0.111
chuffed, 003, 0091, NA, NA, 0, 0, 0.266, 0, NA, 0, 0, 0, 0.006, 0.272
kissat, 003, 0091, 21, 0, 0, 0, 0.263, NA, 0, 0, 0, 0, 0.00, 0.263
or-tools, 003, 0091, NA, NA, 0, 0, 0.089, 0, NA, NA, 0, 0, 0.012, 0.10099999999999999
chuffed, 003, 0092, NA, NA, 0, 0, 0.389, 0, NA, 0, 0, 0, 0.006, 0.395
kissat, 003, 0092, 21, 0, 0, 0, 0.357, NA, 0, 0, 0, 0, 0.00, 0.357
or-tools, 003, 0092, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.015, 0.116
chuffed, 003, 0093, NA, NA, 0, 0, 0.264, 0, NA, 0, 0, 0, 0.008, 0.272
kissat, 003, 0093, 21, 0, 0, 0, 0.21, NA, 0, 0, 0, 0, 0.00, 0.21
or-tools, 003, 0093, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.016, 0.125
chuffed, 003, 0094, NA, NA, 0, 0, 0.428, 0, NA, 0, 0, 0, 0.007, 0.435
kissat, 003, 0094, 21, 0, 0, 0, 0.318, NA, 0, 0, 0, 0, 0.00, 0.318
or-tools, 003, 0094, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.017, 0.137
chuffed, 003, 0095, NA, NA, 0, 0, 0.392, 0, NA, 0, 0, 0, 0.008, 0.4
kissat, 003, 0095, 21, 0, 0, 0, 0.271, NA, 0, 0, 0, 0, 0.00, 0.271
or-tools, 003, 0095, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.014, 0.115
chuffed, 003, 0096, NA, NA, 0, 0, 0.32, 0, NA, 0, 0, 0, 0.005, 0.325
kissat, 003, 0096, 21, 0, 0, 0, 0.259, NA, 0, 0, 0, 0, 0.00, 0.259
or-tools, 003, 0096, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.016, 0.133
chuffed, 003, 0097, NA, NA, 0, 0, 0.238, 0, NA, 0, 0, 0, 0.008, 0.246
kissat, 003, 0097, 21, 0, 0, 0, 0.295, NA, 0, 0, 0, 0, 0.00, 0.295
or-tools, 003, 0097, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.013, 0.123
chuffed, 003, 0098, NA, NA, 0, 0, 0.34, 0, NA, 0, 0, 0, 0.006, 0.34600000000000003
kissat, 003, 0098, 21, 0, 0, 0, 0.272, NA, 0, 0, 0, 0, 0.00, 0.272
or-tools, 003, 0098, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.015, 0.132
chuffed, 003, 0099, NA, NA, 0, 0, 0.303, 0, NA, 0, 0, 0, 0.005, 0.308
kissat, 003, 0099, 21, 0, 0, 0, 0.186, NA, 0, 0, 0, 0, 0.00, 0.186
or-tools, 003, 0099, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.013, 0.14100000000000001
chuffed, 003, 0100, NA, NA, 0, 0, 0.296, 0, NA, 0, 0, 0, 0.006, 0.302
kissat, 003, 0100, 21, 0, 0, 0, 0.306, NA, 0, 0, 0, 0, 0.00, 0.306
or-tools, 003, 0100, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.013, 0.138
or-tools, 004, -001, NA, NA, 0, 0, 0.243, 4627, NA, NA, 0, 0, 0.763, 1.006
or-tools, 004, -002, NA, NA, 0, 0, 0.235, 3233, NA, NA, 0, 0, 0.684, 0.919
or-tools, 004, -003, NA, NA, 0, 0, 0.262, 1975, NA, NA, 0, 0, 0.496, 0.758
kissat, 004, -004, 545343, 8963, 0, 0, 2.237, NA, 0, 2823585, 1, 0, 312.85, 315.08700000000005
or-tools, 004, -004, NA, NA, 0, 0, 0.255, 1768037, NA, NA, 1, 0, 362.981, 363.236
or-tools, 004, -005, NA, NA, 0, 0, 0.257, 2830, NA, NA, 0, 0, 0.595, 0.852
or-tools, 004, -006, NA, NA, 0, 0, 0.225, 2579, NA, NA, 0, 0, 0.607, 0.832
or-tools, 004, -007, NA, NA, 0, 0, 0.215, 4465, NA, NA, 0, 0, 0.776, 0.991
or-tools, 004, -008, NA, NA, 0, 0, 0.23, 4460, NA, NA, 0, 0, 0.66, 0.89
or-tools, 004, -009, NA, NA, 0, 0, 0.237, 4684, NA, NA, 0, 0, 0.789, 1.026
or-tools, 004, -010, NA, NA, 0, 0, 0.234, 3170, NA, NA, 0, 0, 0.719, 0.953
kissat, 004, -011, 498412, 8731, 0, 0, 2.025, NA, 0, 21424846, 1, 0, 2722.90, 2724.925
or-tools, 004, -011, NA, NA, 0, 0, 0.196, 4146871, NA, NA, 1, 0, 969.513, 969.7090000000001
or-tools, 004, -012, NA, NA, 0, 0, 0.177, 3303, NA, NA, 0, 0, 0.601, 0.778
or-tools, 004, -013, NA, NA, 0, 0, 0.181, 4162, NA, NA, 0, 0, 0.704, 0.885
or-tools, 004, -014, NA, NA, 0, 0, 0.154, 5122, NA, NA, 0, 0, 0.552, 0.7060000000000001
or-tools, 004, -015, NA, NA, 0, 0, 0.153, 4573, NA, NA, 0, 0, 0.483, 0.636
or-tools, 004, -016, NA, NA, 0, 0, 0.186, 4083, NA, NA, 0, 0, 0.437, 0.623
or-tools, 004, -017, NA, NA, 0, 0, 0.185, 4624, NA, NA, 0, 0, 0.489, 0.6739999999999999
chuffed, 004, -018, NA, NA, 0, 0, 0.615, 10231, NA, 11708, 1, 0, 1.222, 1.837
kissat, 004, -018, 232888, 5841, 0, 0, 1.044, NA, 0, 893039, 1, 0, 73.28, 74.324
or-tools, 004, -018, NA, NA, 0, 0, 0.191, 1644, NA, NA, 1, 0, 0.254, 0.445
chuffed, 004, -019, NA, NA, 0, 0, 0.321, 0, NA, 0, 0, 0, 0.01, 0.331
kissat, 004, -019, 351, 0, 0, 0, 0.142, NA, 0, 0, 0, 0, 0.00, 0.142
or-tools, 004, -019, NA, NA, 0, 0, 0.115, 0, NA, NA, 0, 0, 0.019, 0.134
chuffed, 004, -020, NA, NA, 0, 0, 0.433, 0, NA, 0, 0, 0, 0.038, 0.471
kissat, 004, -020, 351, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 004, -020, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.015, 0.122
chuffed, 004, -021, NA, NA, 0, 0, 0.322, 0, NA, 0, 0, 0, 0.008, 0.33
kissat, 004, -021, 351, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 004, -021, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.014, 0.131
chuffed, 004, -022, NA, NA, 0, 0, 0.291, 0, NA, 0, 0, 0, 0.011, 0.302
kissat, 004, -022, 351, 0, 0, 0, 0.138, NA, 0, 0, 0, 0, 0.00, 0.138
or-tools, 004, -022, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.016, 0.138
chuffed, 004, -023, NA, NA, 0, 0, 0.265, 0, NA, 0, 0, 0, 0.009, 0.274
kissat, 004, -023, 351, 0, 0, 0, 0.2, NA, 0, 0, 0, 0, 0.00, 0.2
or-tools, 004, -023, NA, NA, 0, 0, 0.112, 0, NA, NA, 0, 0, 0.017, 0.129
chuffed, 004, -024, NA, NA, 0, 0, 0.387, 0, NA, 0, 0, 0, 0.052, 0.439
kissat, 004, -024, 351, 0, 0, 0, 0.165, NA, 0, 0, 0, 0, 0.00, 0.165
or-tools, 004, -024, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.017, 0.14500000000000002
chuffed, 004, -025, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.009, 0.221
kissat, 004, -025, 351, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 004, -025, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.017, 0.137
chuffed, 004, -026, NA, NA, 0, 0, 0.299, 0, NA, 0, 0, 0, 0.005, 0.304
kissat, 004, -026, 351, 0, 0, 0, 0.23, NA, 0, 0, 0, 0, 0.00, 0.23
or-tools, 004, -026, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.014, 0.14800000000000002
chuffed, 004, -027, NA, NA, 0, 0, 0.294, 0, NA, 0, 0, 0, 0.008, 0.302
kissat, 004, -027, 351, 0, 0, 0, 0.228, NA, 0, 0, 0, 0, 0.00, 0.228
or-tools, 004, -027, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.016, 0.14700000000000002
chuffed, 004, -028, NA, NA, 0, 0, 0.281, 0, NA, 0, 0, 0, 0.009, 0.29000000000000004
kissat, 004, -028, 351, 0, 0, 0, 0.245, NA, 0, 0, 0, 0, 0.00, 0.245
or-tools, 004, -028, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.015, 0.116
chuffed, 004, -029, NA, NA, 0, 0, 0.233, 0, NA, 0, 0, 0, 0.008, 0.24100000000000002
kissat, 004, -029, 351, 0, 0, 0, 0.253, NA, 0, 0, 0, 0, 0.00, 0.253
or-tools, 004, -029, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.014, 0.132
chuffed, 004, -030, NA, NA, 0, 0, 0.278, 0, NA, 0, 0, 0, 0.013, 0.29100000000000004
kissat, 004, -030, 351, 0, 0, 0, 0.166, NA, 0, 0, 0, 0, 0.00, 0.166
or-tools, 004, -030, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.017, 0.138
chuffed, 004, -031, NA, NA, 0, 0, 0.307, 0, NA, 0, 0, 0, 0.008, 0.315
kissat, 004, -031, 351, 0, 0, 0, 0.276, NA, 0, 0, 0, 0, 0.00, 0.276
or-tools, 004, -031, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.017, 0.14100000000000001
chuffed, 004, -032, NA, NA, 0, 0, 0.282, 0, NA, 0, 0, 0, 0.007, 0.289
kissat, 004, -032, 351, 0, 0, 0, 0.28, NA, 0, 0, 0, 0, 0.00, 0.28
or-tools, 004, -032, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.016, 0.135
chuffed, 004, -033, NA, NA, 0, 0, 0.274, 0, NA, 0, 0, 0, 0.031, 0.30500000000000005
kissat, 004, -033, 351, 0, 0, 0, 0.24, NA, 0, 0, 0, 0, 0.00, 0.24
or-tools, 004, -033, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.018, 0.135
chuffed, 004, -034, NA, NA, 0, 0, 0.249, 0, NA, 0, 0, 0, 0.012, 0.261
kissat, 004, -034, 351, 0, 0, 0, 0.265, NA, 0, 0, 0, 0, 0.00, 0.265
or-tools, 004, -034, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.016, 0.14100000000000001
chuffed, 004, -035, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.009, 0.20800000000000002
kissat, 004, -035, 351, 0, 0, 0, 0.278, NA, 0, 0, 0, 0, 0.00, 0.278
or-tools, 004, -035, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.017, 0.134
chuffed, 004, -036, NA, NA, 0, 0, 0.243, 0, NA, 0, 0, 0, 0.007, 0.25
kissat, 004, -036, 345, 0, 0, 0, 0.318, NA, 0, 0, 0, 0, 0.00, 0.318
or-tools, 004, -036, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.021, 0.155
chuffed, 004, -037, NA, NA, 0, 0, 0.322, 0, NA, 0, 0, 0, 0.045, 0.367
kissat, 004, -037, 351, 0, 0, 0, 0.287, NA, 0, 0, 0, 0, 0.00, 0.287
or-tools, 004, -037, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.016, 0.15000000000000002
chuffed, 004, -038, NA, NA, 0, 0, 0.284, 0, NA, 0, 0, 0, 0.007, 0.291
kissat, 004, -038, 351, 0, 0, 0, 0.248, NA, 0, 0, 0, 0, 0.00, 0.248
or-tools, 004, -038, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.018, 0.143
chuffed, 004, -039, NA, NA, 0, 0, 0.327, 0, NA, 0, 0, 0, 0.079, 0.406
kissat, 004, -039, 351, 0, 0, 0, 0.327, NA, 0, 0, 0, 0, 0.00, 0.327
or-tools, 004, -039, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.019, 0.129
chuffed, 004, -040, NA, NA, 0, 0, 0.307, 0, NA, 0, 0, 0, 0.008, 0.315
kissat, 004, -040, 351, 0, 0, 0, 0.274, NA, 0, 0, 0, 0, 0.00, 0.274
or-tools, 004, -040, NA, NA, 0, 0, 0.133, 0, NA, NA, 0, 0, 0.019, 0.152
chuffed, 004, -041, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.008, 0.233
kissat, 004, -041, 351, 0, 0, 0, 0.285, NA, 0, 0, 0, 0, 0.00, 0.285
or-tools, 004, -041, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.017, 0.14600000000000002
chuffed, 004, -042, NA, NA, 0, 0, 0.24, 0, NA, 0, 0, 0, 0.007, 0.247
kissat, 004, -042, 351, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 004, -042, NA, NA, 0, 0, 0.098, 0, NA, NA, 0, 0, 0.018, 0.116
chuffed, 004, -043, NA, NA, 0, 0, 0.203, 0, NA, 0, 0, 0, 0.007, 0.21000000000000002
kissat, 004, -043, 351, 0, 0, 0, 0.258, NA, 0, 0, 0, 0, 0.00, 0.258
or-tools, 004, -043, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.017, 0.124
chuffed, 004, -044, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.007, 0.17300000000000001
kissat, 004, -044, 351, 0, 0, 0, 0.268, NA, 0, 0, 0, 0, 0.00, 0.268
or-tools, 004, -044, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.017, 0.14900000000000002
chuffed, 004, -045, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.008, 0.23500000000000001
kissat, 004, -045, 351, 0, 0, 0, 0.282, NA, 0, 0, 0, 0, 0.00, 0.282
or-tools, 004, -045, NA, NA, 0, 0, 0.1, 0, NA, NA, 0, 0, 0.015, 0.115
chuffed, 004, -046, NA, NA, 0, 0, 0.239, 0, NA, 0, 0, 0, 0.01, 0.249
kissat, 004, -046, 351, 0, 0, 0, 0.282, NA, 0, 0, 0, 0, 0.00, 0.282
or-tools, 004, -046, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.014, 0.134
chuffed, 004, -047, NA, NA, 0, 0, 0.139, 0, NA, 0, 0, 0, 0.009, 0.14800000000000002
kissat, 004, -047, 351, 0, 0, 0, 0.281, NA, 0, 0, 0, 0, 0.00, 0.281
or-tools, 004, -047, NA, NA, 0, 0, 0.099, 0, NA, NA, 0, 0, 0.01, 0.109
chuffed, 004, -048, NA, NA, 0, 0, 0.141, 0, NA, 0, 0, 0, 0.007, 0.148
kissat, 004, -048, 351, 0, 0, 0, 0.267, NA, 0, 0, 0, 0, 0.00, 0.267
or-tools, 004, -048, NA, NA, 0, 0, 0.111, 0, NA, NA, 0, 0, 0.014, 0.125
chuffed, 004, -049, NA, NA, 0, 0, 0.13, 0, NA, 0, 0, 0, 0.006, 0.136
kissat, 004, -049, 351, 0, 0, 0, 0.255, NA, 0, 0, 0, 0, 0.00, 0.255
or-tools, 004, -049, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.015, 0.14200000000000002
chuffed, 004, -050, NA, NA, 0, 0, 0.129, 0, NA, 0, 0, 0, 0.007, 0.136
kissat, 004, -050, 351, 0, 0, 0, 0.262, NA, 0, 0, 0, 0, 0.00, 0.262
or-tools, 004, -050, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.018, 0.13999999999999999
chuffed, 004, -051, NA, NA, 0, 0, 0.136, 0, NA, 0, 0, 0, 0.007, 0.14300000000000002
kissat, 004, -051, 351, 0, 0, 0, 0.239, NA, 0, 0, 0, 0, 0.00, 0.239
or-tools, 004, -051, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.015, 0.125
chuffed, 004, -052, NA, NA, 0, 0, 0.113, 0, NA, 0, 0, 0, 0.005, 0.11800000000000001
kissat, 004, -052, 351, 0, 0, 0, 0.291, NA, 0, 0, 0, 0, 0.00, 0.291
or-tools, 004, -052, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.015, 0.133
chuffed, 004, -053, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.006, 0.233
kissat, 004, -053, 351, 0, 0, 0, 0.321, NA, 0, 0, 0, 0, 0.00, 0.321
or-tools, 004, -053, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.017, 0.136
chuffed, 004, -054, NA, NA, 0, 0, 0.117, 0, NA, 0, 0, 0, 0.004, 0.12100000000000001
kissat, 004, -054, 351, 0, 0, 0, 0.278, NA, 0, 0, 0, 0, 0.00, 0.278
or-tools, 004, -054, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.015, 0.138
chuffed, 004, -055, NA, NA, 0, 0, 0.231, 0, NA, 0, 0, 0, 0.009, 0.24000000000000002
kissat, 004, -055, 351, 0, 0, 0, 0.209, NA, 0, 0, 0, 0, 0.00, 0.209
or-tools, 004, -055, NA, NA, 0, 0, 0.137, 0, NA, NA, 0, 0, 0.012, 0.14900000000000002
chuffed, 004, -056, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.011, 0.264
kissat, 004, -056, 351, 0, 0, 0, 0.3, NA, 0, 0, 0, 0, 0.00, 0.3
or-tools, 004, -056, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.015, 0.139
chuffed, 004, -057, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.009, 0.229
kissat, 004, -057, 351, 0, 0, 0, 0.324, NA, 0, 0, 0, 0, 0.00, 0.324
or-tools, 004, -057, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.014, 0.134
chuffed, 004, -058, NA, NA, 0, 0, 0.249, 0, NA, 0, 0, 0, 0.009, 0.258
kissat, 004, -058, 351, 0, 0, 0, 0.273, NA, 0, 0, 0, 0, 0.00, 0.273
or-tools, 004, -058, NA, NA, 0, 0, 0.114, 0, NA, NA, 0, 0, 0.013, 0.127
chuffed, 004, -059, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.005, 0.203
kissat, 004, -059, 351, 0, 0, 0, 0.226, NA, 0, 0, 0, 0, 0.00, 0.226
or-tools, 004, -059, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.016, 0.136
chuffed, 004, -060, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.006, 0.214
kissat, 004, -060, 351, 0, 0, 0, 0.192, NA, 0, 0, 0, 0, 0.00, 0.192
or-tools, 004, -060, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.021, 0.15
chuffed, 004, -061, NA, NA, 0, 0, 0.335, 0, NA, 0, 0, 0, 0.006, 0.341
kissat, 004, -061, 351, 0, 0, 0, 0.268, NA, 0, 0, 0, 0, 0.00, 0.268
or-tools, 004, -061, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.015, 0.137
chuffed, 004, -062, NA, NA, 0, 0, 0.192, 0, NA, 0, 0, 0, 0.006, 0.198
kissat, 004, -062, 351, 0, 0, 0, 0.211, NA, 0, 0, 0, 0, 0.00, 0.211
or-tools, 004, -062, NA, NA, 0, 0, 0.115, 0, NA, NA, 0, 0, 0.015, 0.13
chuffed, 004, -063, NA, NA, 0, 0, 0.287, 0, NA, 0, 0, 0, 0.006, 0.293
kissat, 004, -063, 351, 0, 0, 0, 0.207, NA, 0, 0, 0, 0, 0.00, 0.207
or-tools, 004, -063, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.017, 0.14200000000000002
chuffed, 004, -064, NA, NA, 0, 0, 0.234, 0, NA, 0, 0, 0, 0.005, 0.23900000000000002
kissat, 004, -064, 351, 0, 0, 0, 0.22, NA, 0, 0, 0, 0, 0.00, 0.22
or-tools, 004, -064, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.016, 0.139
chuffed, 004, -065, NA, NA, 0, 0, 0.243, 0, NA, 0, 0, 0, 0.011, 0.254
kissat, 004, -065, 351, 0, 0, 0, 0.174, NA, 0, 0, 0, 0, 0.00, 0.174
or-tools, 004, -065, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.02, 0.147
chuffed, 004, -066, NA, NA, 0, 0, 0.229, 0, NA, 0, 0, 0, 0.005, 0.234
kissat, 004, -066, 351, 0, 0, 0, 0.243, NA, 0, 0, 0, 0, 0.00, 0.243
or-tools, 004, -066, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.019, 0.147
chuffed, 004, -067, NA, NA, 0, 0, 0.242, 0, NA, 0, 0, 0, 0.008, 0.25
kissat, 004, -067, 351, 0, 0, 0, 0.166, NA, 0, 0, 0, 0, 0.00, 0.166
or-tools, 004, -067, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.019, 0.13799999999999998
chuffed, 004, -068, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.008, 0.23500000000000001
kissat, 004, -068, 351, 0, 0, 0, 0.168, NA, 0, 0, 0, 0, 0.00, 0.168
or-tools, 004, -068, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.015, 0.133
chuffed, 004, -069, NA, NA, 0, 0, 0.167, 0, NA, 0, 0, 0, 0.005, 0.17200000000000001
kissat, 004, -069, 351, 0, 0, 0, 0.216, NA, 0, 0, 0, 0, 0.00, 0.216
or-tools, 004, -069, NA, NA, 0, 0, 0.116, 0, NA, NA, 0, 0, 0.016, 0.132
chuffed, 004, -070, NA, NA, 0, 0, 0.248, 0, NA, 0, 0, 0, 0.014, 0.262
kissat, 004, -070, 351, 0, 0, 0, 0.281, NA, 0, 0, 0, 0, 0.00, 0.281
or-tools, 004, -070, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.019, 0.151
chuffed, 004, -071, NA, NA, 0, 0, 0.291, 0, NA, 0, 0, 0, 0.007, 0.298
kissat, 004, -071, 351, 0, 0, 0, 0.261, NA, 0, 0, 0, 0, 0.00, 0.261
or-tools, 004, -071, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.017, 0.138
chuffed, 004, -072, NA, NA, 0, 0, 0.279, 0, NA, 0, 0, 0, 0.009, 0.28800000000000003
kissat, 004, -072, 351, 0, 0, 0, 0.169, NA, 0, 0, 0, 0, 0.00, 0.169
or-tools, 004, -072, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.019, 0.145
chuffed, 004, -073, NA, NA, 0, 0, 0.26, 0, NA, 0, 0, 0, 0.005, 0.265
kissat, 004, -073, 351, 0, 0, 0, 0.164, NA, 0, 0, 0, 0, 0.00, 0.164
or-tools, 004, -073, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.018, 0.143
chuffed, 004, -074, NA, NA, 0, 0, 0.239, 0, NA, 0, 0, 0, 0.007, 0.246
kissat, 004, -074, 351, 0, 0, 0, 0.171, NA, 0, 0, 0, 0, 0.00, 0.171
or-tools, 004, -074, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.017, 0.126
chuffed, 004, -075, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.005, 0.23
kissat, 004, -075, 351, 0, 0, 0, 0.154, NA, 0, 0, 0, 0, 0.00, 0.154
