solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
chuffed, 005, 0052, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.007, 0.217
kissat, 005, 0052, 737, 0, 0, 0, 0.128, NA, 0, 0, 0, 0, 0.00, 0.128
or-tools, 005, 0052, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.018, 0.149
chuffed, 005, 0053, NA, NA, 0, 0, 0.194, 0, NA, 0, 0, 0, 0.012, 0.20600000000000002
kissat, 005, 0053, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0053, NA, NA, 0, 0, 0.145, 0, NA, NA, 0, 0, 0.018, 0.16299999999999998
chuffed, 005, 0054, NA, NA, 0, 0, 0.181, 0, NA, 0, 0, 0, 0.006, 0.187
kissat, 005, 0054, 737, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 005, 0054, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.015, 0.15100000000000002
chuffed, 005, 0055, NA, NA, 0, 0, 0.171, 0, NA, 0, 0, 0, 0.006, 0.17700000000000002
kissat, 005, 0055, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0055, NA, NA, 0, 0, 0.15, 0, NA, NA, 0, 0, 0.017, 0.16699999999999998
chuffed, 005, 0056, NA, NA, 0, 0, 0.233, 0, NA, 0, 0, 0, 0.006, 0.23900000000000002
kissat, 005, 0056, 737, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 005, 0056, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.016, 0.14600000000000002
chuffed, 005, 0057, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.01, 0.201
kissat, 005, 0057, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0057, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.016, 0.15200000000000002
chuffed, 005, 0058, NA, NA, 0, 0, 0.205, 0, NA, 0, 0, 0, 0.006, 0.211
kissat, 005, 0058, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0058, NA, NA, 0, 0, 0.139, 0, NA, NA, 0, 0, 0.02, 0.159
chuffed, 005, 0059, NA, NA, 0, 0, 0.2, 0, NA, 0, 0, 0, 0.007, 0.20700000000000002
kissat, 005, 0059, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0059, NA, NA, 0, 0, 0.141, 0, NA, NA, 0, 0, 0.019, 0.15999999999999998
chuffed, 005, 0060, NA, NA, 0, 0, 0.267, 0, NA, 0, 0, 0, 0.006, 0.273
kissat, 005, 0060, 62, 0, 0, 0, 0.167, NA, 0, 0, 0, 0, 0.00, 0.167
or-tools, 005, 0060, NA, NA, 0, 0, 0.201, 0, NA, NA, 0, 0, 0.014, 0.21500000000000002
chuffed, 005, 0061, NA, NA, 0, 0, 0.228, 0, NA, 0, 0, 0, 0.006, 0.234
kissat, 005, 0061, 737, 0, 0, 0, 0.128, NA, 0, 0, 0, 0, 0.00, 0.128
or-tools, 005, 0061, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.018, 0.148
chuffed, 005, 0062, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.007, 0.223
kissat, 005, 0062, 737, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 005, 0062, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.019, 0.174
chuffed, 005, 0063, NA, NA, 0, 0, 0.183, 0, NA, 0, 0, 0, 0.006, 0.189
kissat, 005, 0063, 737, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 005, 0063, NA, NA, 0, 0, 0.148, 0, NA, NA, 0, 0, 0.02, 0.16799999999999998
chuffed, 005, 0064, NA, NA, 0, 0, 0.196, 0, NA, 0, 0, 0, 0.006, 0.202
kissat, 005, 0064, 737, 0, 0, 0, 0.131, NA, 0, 0, 0, 0, 0.00, 0.131
or-tools, 005, 0064, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.019, 0.174
chuffed, 005, 0065, NA, NA, 0, 0, 0.188, 0, NA, 0, 0, 0, 0.006, 0.194
kissat, 005, 0065, 737, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 005, 0065, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.02, 0.175
chuffed, 005, 0066, NA, NA, 0, 0, 0.188, 0, NA, 0, 0, 0, 0.006, 0.194
kissat, 005, 0066, 737, 0, 0, 0, 0.133, NA, 0, 0, 0, 0, 0.00, 0.133
or-tools, 005, 0066, NA, NA, 0, 0, 0.138, 0, NA, NA, 0, 0, 0.017, 0.15500000000000003
chuffed, 005, 0067, NA, NA, 0, 0, 0.17, 0, NA, 0, 0, 0, 0.006, 0.17600000000000002
kissat, 005, 0067, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0067, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.018, 0.152
chuffed, 005, 0068, NA, NA, 0, 0, 0.166, 0, NA, 0, 0, 0, 0.01, 0.17600000000000002
kissat, 005, 0068, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0068, NA, NA, 0, 0, 0.137, 0, NA, NA, 0, 0, 0.016, 0.15300000000000002
chuffed, 005, 0069, NA, NA, 0, 0, 0.254, 0, NA, 0, 0, 0, 0.006, 0.26
kissat, 005, 0069, 62, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 005, 0069, NA, NA, 0, 0, 0.187, 0, NA, NA, 0, 0, 0.014, 0.201
chuffed, 005, 0070, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.006, 0.222
kissat, 005, 0070, 737, 0, 0, 0, 0.135, NA, 0, 0, 0, 0, 0.00, 0.135
or-tools, 005, 0070, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.019, 0.147
chuffed, 005, 0071, NA, NA, 0, 0, 0.197, 0, NA, 0, 0, 0, 0.006, 0.203
kissat, 005, 0071, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0071, NA, NA, 0, 0, 0.156, 0, NA, NA, 0, 0, 0.019, 0.175
chuffed, 005, 0072, NA, NA, 0, 0, 0.165, 0, NA, 0, 0, 0, 0.007, 0.17200000000000001
kissat, 005, 0072, 737, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 005, 0072, NA, NA, 0, 0, 0.157, 0, NA, NA, 0, 0, 0.017, 0.174
chuffed, 005, 0073, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.006, 0.20400000000000001
kissat, 005, 0073, 737, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 005, 0073, NA, NA, 0, 0, 0.138, 0, NA, NA, 0, 0, 0.017, 0.15500000000000003
chuffed, 005, 0074, NA, NA, 0, 0, 0.19, 0, NA, 0, 0, 0, 0.006, 0.196
kissat, 005, 0074, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0074, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.016, 0.14800000000000002
chuffed, 005, 0075, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.006, 0.226
kissat, 005, 0075, 737, 0, 0, 0, 0.131, NA, 0, 0, 0, 0, 0.00, 0.131
or-tools, 005, 0075, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.017, 0.16099999999999998
chuffed, 005, 0076, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.006, 0.233
kissat, 005, 0076, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, 0076, NA, NA, 0, 0, 0.142, 0, NA, NA, 0, 0, 0.015, 0.15699999999999997
chuffed, 005, 0077, NA, NA, 0, 0, 0.172, 0, NA, 0, 0, 0, 0.006, 0.178
kissat, 005, 0077, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0077, NA, NA, 0, 0, 0.142, 0, NA, NA, 0, 0, 0.018, 0.15999999999999998
chuffed, 005, 0078, NA, NA, 0, 0, 0.231, 0, NA, 0, 0, 0, 0.004, 0.23500000000000001
kissat, 005, 0078, 62, 0, 0, 0, 0.169, NA, 0, 0, 0, 0, 0.00, 0.169
or-tools, 005, 0078, NA, NA, 0, 0, 0.2, 0, NA, NA, 0, 0, 0.014, 0.21400000000000002
chuffed, 005, 0079, NA, NA, 0, 0, 0.198, 0, NA, 0, 0, 0, 0.006, 0.20400000000000001
kissat, 005, 0079, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0079, NA, NA, 0, 0, 0.133, 0, NA, NA, 0, 0, 0.019, 0.152
chuffed, 005, 0080, NA, NA, 0, 0, 0.176, 0, NA, 0, 0, 0, 0.007, 0.183
kissat, 005, 0080, 737, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 005, 0080, NA, NA, 0, 0, 0.142, 0, NA, NA, 0, 0, 0.014, 0.156
chuffed, 005, 0081, NA, NA, 0, 0, 0.185, 0, NA, 0, 0, 0, 0.006, 0.191
kissat, 005, 0081, 737, 0, 0, 0, 0.13, NA, 0, 0, 0, 0, 0.00, 0.13
or-tools, 005, 0081, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.016, 0.14
chuffed, 005, 0082, NA, NA, 0, 0, 0.192, 0, NA, 0, 0, 0, 0.007, 0.199
kissat, 005, 0082, 737, 0, 0, 0, 0.128, NA, 0, 0, 0, 0, 0.00, 0.128
or-tools, 005, 0082, NA, NA, 0, 0, 0.146, 0, NA, NA, 0, 0, 0.018, 0.16399999999999998
chuffed, 005, 0083, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.006, 0.197
kissat, 005, 0083, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0083, NA, NA, 0, 0, 0.136, 0, NA, NA, 0, 0, 0.017, 0.15300000000000002
chuffed, 005, 0084, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.008, 0.20700000000000002
kissat, 005, 0084, 737, 0, 0, 0, 0.128, NA, 0, 0, 0, 0, 0.00, 0.128
or-tools, 005, 0084, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.018, 0.148
chuffed, 005, 0085, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.006, 0.197
kissat, 005, 0085, 737, 0, 0, 0, 0.124, NA, 0, 0, 0, 0, 0.00, 0.124
or-tools, 005, 0085, NA, NA, 0, 0, 0.139, 0, NA, NA, 0, 0, 0.02, 0.159
chuffed, 005, 0086, NA, NA, 0, 0, 0.184, 0, NA, 0, 0, 0, 0.006, 0.19
kissat, 005, 0086, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0086, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.019, 0.153
chuffed, 005, 0087, NA, NA, 0, 0, 0.262, 0, NA, 0, 0, 0, 0.005, 0.267
kissat, 005, 0087, 62, 0, 0, 0, 0.165, NA, 0, 0, 0, 0, 0.00, 0.165
or-tools, 005, 0087, NA, NA, 0, 0, 0.196, 0, NA, NA, 0, 0, 0.015, 0.21100000000000002
chuffed, 005, 0088, NA, NA, 0, 0, 0.179, 0, NA, 0, 0, 0, 0.006, 0.185
kissat, 005, 0088, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0088, NA, NA, 0, 0, 0.146, 0, NA, NA, 0, 0, 0.024, 0.16999999999999998
chuffed, 005, 0089, NA, NA, 0, 0, 0.175, 0, NA, 0, 0, 0, 0.006, 0.181
kissat, 005, 0089, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, 0089, NA, NA, 0, 0, 0.163, 0, NA, NA, 0, 0, 0.019, 0.182
chuffed, 005, 0090, NA, NA, 0, 0, 0.183, 0, NA, 0, 0, 0, 0.006, 0.189
kissat, 005, 0090, 737, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 005, 0090, NA, NA, 0, 0, 0.162, 0, NA, NA, 0, 0, 0.022, 0.184
chuffed, 005, 0091, NA, NA, 0, 0, 0.156, 0, NA, 0, 0, 0, 0.006, 0.162
kissat, 005, 0091, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0091, NA, NA, 0, 0, 0.152, 0, NA, NA, 0, 0, 0.018, 0.16999999999999998
chuffed, 005, 0092, NA, NA, 0, 0, 0.171, 0, NA, 0, 0, 0, 0.006, 0.17700000000000002
kissat, 005, 0092, 737, 0, 0, 0, 0.128, NA, 0, 0, 0, 0, 0.00, 0.128
or-tools, 005, 0092, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.02, 0.179
chuffed, 005, 0093, NA, NA, 0, 0, 0.164, 0, NA, 0, 0, 0, 0.006, 0.17
kissat, 005, 0093, 737, 0, 0, 0, 0.132, NA, 0, 0, 0, 0, 0.00, 0.132
or-tools, 005, 0093, NA, NA, 0, 0, 0.141, 0, NA, NA, 0, 0, 0.018, 0.15899999999999997
chuffed, 005, 0094, NA, NA, 0, 0, 0.172, 0, NA, 0, 0, 0, 0.006, 0.178
kissat, 005, 0094, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0094, NA, NA, 0, 0, 0.148, 0, NA, NA, 0, 0, 0.015, 0.16299999999999998
chuffed, 005, 0095, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.006, 0.197
kissat, 005, 0095, 737, 0, 0, 0, 0.126, NA, 0, 0, 0, 0, 0.00, 0.126
or-tools, 005, 0095, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.019, 0.149
chuffed, 005, 0096, NA, NA, 0, 0, 0.273, 0, NA, 0, 0, 0, 0.004, 0.277
kissat, 005, 0096, 62, 0, 0, 0, 0.178, NA, 0, 0, 0, 0, 0.00, 0.178
or-tools, 005, 0096, NA, NA, 0, 0, 0.185, 0, NA, NA, 0, 0, 0.013, 0.198
chuffed, 005, 0097, NA, NA, 0, 0, 0.169, 0, NA, 0, 0, 0, 0.006, 0.17500000000000002
kissat, 005, 0097, 737, 0, 0, 0, 0.129, NA, 0, 0, 0, 0, 0.00, 0.129
or-tools, 005, 0097, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.018, 0.149
chuffed, 005, 0098, NA, NA, 0, 0, 0.176, 0, NA, 0, 0, 0, 0.006, 0.182
kissat, 005, 0098, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0098, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.02, 0.186
chuffed, 005, 0099, NA, NA, 0, 0, 0.185, 0, NA, 0, 0, 0, 0.006, 0.191
kissat, 005, 0099, 737, 0, 0, 0, 0.128, NA, 0, 0, 0, 0, 0.00, 0.128
or-tools, 005, 0099, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.02, 0.179
chuffed, 005, 0100, NA, NA, 0, 0, 0.171, 0, NA, 0, 0, 0, 0.011, 0.18200000000000002
kissat, 005, 0100, 737, 0, 0, 0, 0.127, NA, 0, 0, 0, 0, 0.00, 0.127
or-tools, 005, 0100, NA, NA, 0, 0, 0.137, 0, NA, NA, 0, 0, 0.018, 0.155
kissat, 006, -001, 7428761, 57243, 0, 0, 5.692, NA, 0, 4395775, 1, 0, 1167.05, 1172.742
or-tools, 006, -001, NA, NA, 0, 0, 1.525, 0, NA, NA, 0, 0, 0.003, 1.5279999999999998
chuffed, 006, -002, NA, NA, 0, 0, 0.195, 0, NA, 0, 0, 0, 0.008, 0.203
kissat, 006, -002, 1339, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 006, -002, NA, NA, 0, 0, 0.184, 0, NA, NA, 0, 0, 0.023, 0.207
chuffed, 006, -003, NA, NA, 0, 0, 0.192, 0, NA, 0, 0, 0, 0.008, 0.2
kissat, 006, -003, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -003, NA, NA, 0, 0, 0.196, 0, NA, NA, 0, 0, 0.022, 0.218
chuffed, 006, -004, NA, NA, 0, 0, 0.185, 0, NA, 0, 0, 0, 0.008, 0.193
kissat, 006, -004, 1339, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 006, -004, NA, NA, 0, 0, 0.199, 0, NA, NA, 0, 0, 0.032, 0.231
chuffed, 006, -005, NA, NA, 0, 0, 0.196, 0, NA, 0, 0, 0, 0.007, 0.203
kissat, 006, -005, 1339, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 006, -005, NA, NA, 0, 0, 0.192, 0, NA, NA, 0, 0, 0.023, 0.215
chuffed, 006, -006, NA, NA, 0, 0, 0.217, 0, NA, 0, 0, 0, 0.01, 0.227
kissat, 006, -006, 1339, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 006, -006, NA, NA, 0, 0, 0.187, 0, NA, NA, 0, 0, 0.026, 0.213
chuffed, 006, -007, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.009, 0.217
kissat, 006, -007, 1339, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 006, -007, NA, NA, 0, 0, 0.223, 0, NA, NA, 0, 0, 0.023, 0.246
chuffed, 006, -008, NA, NA, 0, 0, 0.261, 0, NA, 0, 0, 0, 0.008, 0.269
kissat, 006, -008, 1339, 0, 0, 0, 0.153, NA, 0, 0, 0, 0, 0.00, 0.153
or-tools, 006, -008, NA, NA, 0, 0, 0.2, 0, NA, NA, 0, 0, 0.024, 0.224
chuffed, 006, -009, NA, NA, 0, 0, 0.243, 0, NA, 0, 0, 0, 0.009, 0.252
kissat, 006, -009, 1339, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 006, -009, NA, NA, 0, 0, 0.197, 0, NA, NA, 0, 0, 0.026, 0.223
chuffed, 006, -010, NA, NA, 0, 0, 0.209, 0, NA, 0, 0, 0, 0.009, 0.218
kissat, 006, -010, 1339, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 006, -010, NA, NA, 0, 0, 0.191, 0, NA, NA, 0, 0, 0.031, 0.222
chuffed, 006, -011, NA, NA, 0, 0, 0.211, 0, NA, 0, 0, 0, 0.009, 0.22
kissat, 006, -011, 1339, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 006, -011, NA, NA, 0, 0, 0.206, 0, NA, NA, 0, 0, 0.025, 0.23099999999999998
or-tools, 006, -012, NA, NA, 0, 0, 1.645, 0, NA, NA, 0, 0, 0.003, 1.648
chuffed, 006, -013, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.008, 0.227
kissat, 006, -013, 1339, 0, 0, 0, 0.175, NA, 0, 0, 0, 0, 0.00, 0.175
or-tools, 006, -013, NA, NA, 0, 0, 0.227, 0, NA, NA, 0, 0, 0.024, 0.251
chuffed, 006, -014, NA, NA, 0, 0, 0.223, 0, NA, 0, 0, 0, 0.008, 0.231
kissat, 006, -014, 1339, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 006, -014, NA, NA, 0, 0, 0.154, 0, NA, NA, 0, 0, 0.024, 0.178
chuffed, 006, -015, NA, NA, 0, 0, 0.19, 0, NA, 0, 0, 0, 0.008, 0.198
kissat, 006, -015, 1339, 0, 0, 0, 0.146, NA, 0, 0, 0, 0, 0.00, 0.146
or-tools, 006, -015, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.026, 0.184
chuffed, 006, -016, NA, NA, 0, 0, 0.228, 0, NA, 0, 0, 0, 0.009, 0.23700000000000002
kissat, 006, -016, 1339, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 006, -016, NA, NA, 0, 0, 0.187, 0, NA, NA, 0, 0, 0.023, 0.21
chuffed, 006, -017, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.008, 0.227
kissat, 006, -017, 1339, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 006, -017, NA, NA, 0, 0, 0.179, 0, NA, NA, 0, 0, 0.022, 0.20099999999999998
chuffed, 006, -018, NA, NA, 0, 0, 0.209, 0, NA, 0, 0, 0, 0.011, 0.22
kissat, 006, -018, 1339, 0, 0, 0, 0.157, NA, 0, 0, 0, 0, 0.00, 0.157
or-tools, 006, -018, NA, NA, 0, 0, 0.164, 0, NA, NA, 0, 0, 0.023, 0.187
chuffed, 006, -019, NA, NA, 0, 0, 0.279, 0, NA, 0, 0, 0, 0.008, 0.28700000000000003
kissat, 006, -019, 1339, 0, 0, 0, 0.17, NA, 0, 0, 0, 0, 0.00, 0.17
or-tools, 006, -019, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.024, 0.19
chuffed, 006, -020, NA, NA, 0, 0, 0.25, 0, NA, 0, 0, 0, 0.009, 0.259
kissat, 006, -020, 1339, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 006, -020, NA, NA, 0, 0, 0.181, 0, NA, NA, 0, 0, 0.021, 0.20199999999999999
chuffed, 006, -021, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.008, 0.233
kissat, 006, -021, 1339, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 006, -021, NA, NA, 0, 0, 0.168, 0, NA, NA, 0, 0, 0.021, 0.189
chuffed, 006, -022, NA, NA, 0, 0, 0.264, 0, NA, 0, 0, 0, 0.008, 0.272
kissat, 006, -022, 1339, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 006, -022, NA, NA, 0, 0, 0.188, 0, NA, NA, 0, 0, 0.022, 0.21
or-tools, 006, -023, NA, NA, 0, 0, 1.697, 0, NA, NA, 0, 0, 0.003, 1.7
chuffed, 006, -024, NA, NA, 0, 0, 0.205, 0, NA, 0, 0, 0, 0.008, 0.213
kissat, 006, -024, 1339, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 006, -024, NA, NA, 0, 0, 0.163, 0, NA, NA, 0, 0, 0.022, 0.185
chuffed, 006, -025, NA, NA, 0, 0, 0.21, 0, NA, 0, 0, 0, 0.01, 0.22
kissat, 006, -025, 1339, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 006, -025, NA, NA, 0, 0, 0.171, 0, NA, NA, 0, 0, 0.022, 0.193
chuffed, 006, -026, NA, NA, 0, 0, 0.201, 0, NA, 0, 0, 0, 0.008, 0.20900000000000002
kissat, 006, -026, 1339, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 006, -026, NA, NA, 0, 0, 0.185, 0, NA, NA, 0, 0, 0.023, 0.208
chuffed, 006, -027, NA, NA, 0, 0, 0.213, 0, NA, 0, 0, 0, 0.007, 0.22
kissat, 006, -027, 1339, 0, 0, 0, 0.152, NA, 0, 0, 0, 0, 0.00, 0.152
or-tools, 006, -027, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.022, 0.188
chuffed, 006, -028, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.008, 0.21000000000000002
kissat, 006, -028, 1339, 0, 0, 0, 0.143, NA, 0, 0, 0, 0, 0.00, 0.143
or-tools, 006, -028, NA, NA, 0, 0, 0.174, 0, NA, NA, 0, 0, 0.023, 0.19699999999999998
chuffed, 006, -029, NA, NA, 0, 0, 0.193, 0, NA, 0, 0, 0, 0.008, 0.201
kissat, 006, -029, 1339, 0, 0, 0, 0.145, NA, 0, 0, 0, 0, 0.00, 0.145
or-tools, 006, -029, NA, NA, 0, 0, 0.187, 0, NA, NA, 0, 0, 0.023, 0.21
chuffed, 006, -030, NA, NA, 0, 0, 0.235, 0, NA, 0, 0, 0, 0.008, 0.243
kissat, 006, -030, 1339, 0, 0, 0, 0.16, NA, 0, 0, 0, 0, 0.00, 0.16
or-tools, 006, -030, NA, NA, 0, 0, 0.204, 0, NA, NA, 0, 0, 0.025, 0.22899999999999998
chuffed, 006, -031, NA, NA, 0, 0, 0.244, 0, NA, 0, 0, 0, 0.007, 0.251
kissat, 006, -031, 1339, 0, 0, 0, 0.155, NA, 0, 0, 0, 0, 0.00, 0.155
or-tools, 006, -031, NA, NA, 0, 0, 0.199, 0, NA, NA, 0, 0, 0.028, 0.227
chuffed, 006, -032, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.008, 0.223
kissat, 006, -032, 1339, 0, 0, 0, 0.143, NA, 0, 0, 0, 0, 0.00, 0.143
or-tools, 006, -032, NA, NA, 0, 0, 0.202, 0, NA, NA, 0, 0, 0.028, 0.23
chuffed, 006, -033, NA, NA, 0, 0, 0.256, 0, NA, 0, 0, 0, 0.009, 0.265
kissat, 006, -033, 1339, 0, 0, 0, 0.144, NA, 0, 0, 0, 0, 0.00, 0.144
or-tools, 006, -033, NA, NA, 0, 0, 0.186, 0, NA, NA, 0, 0, 0.024, 0.21
or-tools, 006, -034, NA, NA, 0, 0, 1.494, 0, NA, NA, 0, 0, 0.003, 1.4969999999999999
chuffed, 006, -035, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.008, 0.222
kissat, 006, -035, 1339, 0, 0, 0, 0.153, NA, 0, 0, 0, 0, 0.00, 0.153
or-tools, 006, -035, NA, NA, 0, 0, 0.179, 0, NA, NA, 0, 0, 0.023, 0.20199999999999999
chuffed, 006, -036, NA, NA, 0, 0, 0.235, 0, NA, 0, 0, 0, 0.008, 0.243
kissat, 006, -036, 1339, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 006, -036, NA, NA, 0, 0, 0.175, 0, NA, NA, 0, 0, 0.023, 0.19799999999999998
chuffed, 006, -037, NA, NA, 0, 0, 0.191, 0, NA, 0, 0, 0, 0.008, 0.199
kissat, 006, -037, 1339, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 006, -037, NA, NA, 0, 0, 0.19, 0, NA, NA, 0, 0, 0.022, 0.212
chuffed, 006, -038, NA, NA, 0, 0, 0.229, 0, NA, 0, 0, 0, 0.008, 0.23700000000000002
kissat, 006, -038, 1339, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 006, -038, NA, NA, 0, 0, 0.163, 0, NA, NA, 0, 0, 0.032, 0.195
chuffed, 006, -039, NA, NA, 0, 0, 0.204, 0, NA, 0, 0, 0, 0.007, 0.211
