solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
kissat, 005, 0064, 737, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 005, 0064, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.017, 0.14600000000000002
chuffed, 005, 0065, NA, NA, 0, 0, 0.203, 0, NA, 0, 0, 0, 0.008, 0.21100000000000002
kissat, 005, 0065, 737, 0, 0, 0, 0.146, NA, 0, 0, 0, 0, 0.00, 0.146
or-tools, 005, 0065, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.015, 0.14200000000000002
chuffed, 005, 0066, NA, NA, 0, 0, 0.213, 0, NA, 0, 0, 0, 0.009, 0.222
kissat, 005, 0066, 737, 0, 0, 0, 0.142, NA, 0, 0, 0, 0, 0.00, 0.142
or-tools, 005, 0066, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.018, 0.13999999999999999
chuffed, 005, 0067, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.008, 0.222
kissat, 005, 0067, 737, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 005, 0067, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.017, 0.14700000000000002
chuffed, 005, 0068, NA, NA, 0, 0, 0.213, 0, NA, 0, 0, 0, 0.008, 0.221
kissat, 005, 0068, 737, 0, 0, 0, 0.139, NA, 0, 0, 0, 0, 0.00, 0.139
or-tools, 005, 0068, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.018, 0.147
chuffed, 005, 0069, NA, NA, 0, 0, 0.27, 0, NA, 0, 0, 0, 0.008, 0.278
kissat, 005, 0069, 62, 0, 0, 0, 0.182, NA, 0, 0, 0, 0, 0.00, 0.182
or-tools, 005, 0069, NA, NA, 0, 0, 0.16, 0, NA, NA, 0, 0, 0.012, 0.17200000000000001
chuffed, 005, 0070, NA, NA, 0, 0, 0.211, 0, NA, 0, 0, 0, 0.008, 0.219
kissat, 005, 0070, 737, 0, 0, 0, 0.14, NA, 0, 0, 0, 0, 0.00, 0.14
or-tools, 005, 0070, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.019, 0.144
chuffed, 005, 0071, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.008, 0.233
kissat, 005, 0071, 737, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 005, 0071, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.016, 0.14200000000000002
chuffed, 005, 0072, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.008, 0.222
kissat, 005, 0072, 737, 0, 0, 0, 0.144, NA, 0, 0, 0, 0, 0.00, 0.144
or-tools, 005, 0072, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.018, 0.142
chuffed, 005, 0073, NA, NA, 0, 0, 0.227, 0, NA, 0, 0, 0, 0.008, 0.23500000000000001
kissat, 005, 0073, 737, 0, 0, 0, 0.145, NA, 0, 0, 0, 0, 0.00, 0.145
or-tools, 005, 0073, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.015, 0.14300000000000002
chuffed, 005, 0074, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.008, 0.222
kissat, 005, 0074, 737, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 005, 0074, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.016, 0.14200000000000002
chuffed, 005, 0075, NA, NA, 0, 0, 0.222, 0, NA, 0, 0, 0, 0.008, 0.23
kissat, 005, 0075, 737, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 005, 0075, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.016, 0.14700000000000002
chuffed, 005, 0076, NA, NA, 0, 0, 0.199, 0, NA, 0, 0, 0, 0.008, 0.20700000000000002
kissat, 005, 0076, 737, 0, 0, 0, 0.143, NA, 0, 0, 0, 0, 0.00, 0.143
or-tools, 005, 0076, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.016, 0.14600000000000002
chuffed, 005, 0077, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.007, 0.231
kissat, 005, 0077, 737, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 005, 0077, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.018, 0.145
chuffed, 005, 0078, NA, NA, 0, 0, 0.263, 0, NA, 0, 0, 0, 0.006, 0.269
kissat, 005, 0078, 62, 0, 0, 0, 0.195, NA, 0, 0, 0, 0, 0.00, 0.195
or-tools, 005, 0078, NA, NA, 0, 0, 0.17, 0, NA, NA, 0, 0, 0.014, 0.18400000000000002
chuffed, 005, 0079, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.008, 0.224
kissat, 005, 0079, 737, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 005, 0079, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.017, 0.14400000000000002
chuffed, 005, 0080, NA, NA, 0, 0, 0.212, 0, NA, 0, 0, 0, 0.008, 0.22
kissat, 005, 0080, 737, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 005, 0080, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.016, 0.14200000000000002
chuffed, 005, 0081, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.008, 0.224
kissat, 005, 0081, 737, 0, 0, 0, 0.145, NA, 0, 0, 0, 0, 0.00, 0.145
or-tools, 005, 0081, NA, NA, 0, 0, 0.127, 0, NA, NA, 0, 0, 0.017, 0.14400000000000002
chuffed, 005, 0082, NA, NA, 0, 0, 0.208, 0, NA, 0, 0, 0, 0.008, 0.216
kissat, 005, 0082, 737, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 005, 0082, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.018, 0.144
chuffed, 005, 0083, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.008, 0.223
kissat, 005, 0083, 737, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 005, 0083, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.016, 0.14500000000000002
chuffed, 005, 0084, NA, NA, 0, 0, 0.202, 0, NA, 0, 0, 0, 0.008, 0.21000000000000002
kissat, 005, 0084, 737, 0, 0, 0, 0.144, NA, 0, 0, 0, 0, 0.00, 0.144
or-tools, 005, 0084, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.016, 0.14400000000000002
chuffed, 005, 0085, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.008, 0.227
kissat, 005, 0085, 737, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 005, 0085, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.018, 0.147
chuffed, 005, 0086, NA, NA, 0, 0, 0.283, 0, NA, 0, 0, 0, 0.012, 0.295
kissat, 005, 0086, 737, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 005, 0086, NA, NA, 0, 0, 0.138, 0, NA, NA, 0, 0, 0.017, 0.15500000000000003
chuffed, 005, 0087, NA, NA, 0, 0, 0.287, 0, NA, 0, 0, 0, 0.005, 0.292
kissat, 005, 0087, 62, 0, 0, 0, 0.193, NA, 0, 0, 0, 0, 0.00, 0.193
or-tools, 005, 0087, NA, NA, 0, 0, 0.173, 0, NA, NA, 0, 0, 0.012, 0.185
chuffed, 005, 0088, NA, NA, 0, 0, 0.228, 0, NA, 0, 0, 0, 0.012, 0.24000000000000002
kissat, 005, 0088, 737, 0, 0, 0, 0.148, NA, 0, 0, 0, 0, 0.00, 0.148
or-tools, 005, 0088, NA, NA, 0, 0, 0.132, 0, NA, NA, 0, 0, 0.017, 0.14900000000000002
chuffed, 005, 0089, NA, NA, 0, 0, 0.215, 0, NA, 0, 0, 0, 0.008, 0.223
kissat, 005, 0089, 737, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 005, 0089, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.016, 0.14700000000000002
chuffed, 005, 0090, NA, NA, 0, 0, 0.217, 0, NA, 0, 0, 0, 0.008, 0.225
kissat, 005, 0090, 737, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 005, 0090, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.016, 0.14500000000000002
chuffed, 005, 0091, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.009, 0.234
kissat, 005, 0091, 737, 0, 0, 0, 0.143, NA, 0, 0, 0, 0, 0.00, 0.143
or-tools, 005, 0091, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.021, 0.146
chuffed, 005, 0092, NA, NA, 0, 0, 0.216, 0, NA, 0, 0, 0, 0.009, 0.225
kissat, 005, 0092, 737, 0, 0, 0, 0.147, NA, 0, 0, 0, 0, 0.00, 0.147
or-tools, 005, 0092, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.016, 0.14400000000000002
chuffed, 005, 0093, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.008, 0.228
kissat, 005, 0093, 737, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 005, 0093, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.016, 0.14600000000000002
chuffed, 005, 0094, NA, NA, 0, 0, 0.214, 0, NA, 0, 0, 0, 0.007, 0.221
kissat, 005, 0094, 737, 0, 0, 0, 0.145, NA, 0, 0, 0, 0, 0.00, 0.145
or-tools, 005, 0094, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.017, 0.14800000000000002
chuffed, 005, 0095, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.009, 0.229
kissat, 005, 0095, 737, 0, 0, 0, 0.141, NA, 0, 0, 0, 0, 0.00, 0.141
or-tools, 005, 0095, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.015, 0.14300000000000002
chuffed, 005, 0096, NA, NA, 0, 0, 0.298, 0, NA, 0, 0, 0, 0.005, 0.303
kissat, 005, 0096, 62, 0, 0, 0, 0.188, NA, 0, 0, 0, 0, 0.00, 0.188
or-tools, 005, 0096, NA, NA, 0, 0, 0.173, 0, NA, NA, 0, 0, 0.014, 0.187
chuffed, 005, 0097, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.007, 0.231
kissat, 005, 0097, 737, 0, 0, 0, 0.151, NA, 0, 0, 0, 0, 0.00, 0.151
or-tools, 005, 0097, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.02, 0.149
chuffed, 005, 0098, NA, NA, 0, 0, 0.207, 0, NA, 0, 0, 0, 0.008, 0.215
kissat, 005, 0098, 737, 0, 0, 0, 0.15, NA, 0, 0, 0, 0, 0.00, 0.15
or-tools, 005, 0098, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.017, 0.14500000000000002
chuffed, 005, 0099, NA, NA, 0, 0, 0.225, 0, NA, 0, 0, 0, 0.007, 0.232
kissat, 005, 0099, 737, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 005, 0099, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.016, 0.14400000000000002
chuffed, 005, 0100, NA, NA, 0, 0, 0.235, 0, NA, 0, 0, 0, 0.008, 0.243
kissat, 005, 0100, 737, 0, 0, 0, 0.149, NA, 0, 0, 0, 0, 0.00, 0.149
or-tools, 005, 0100, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.015, 0.14300000000000002
kissat, 006, -001, 7428761, 57243, 0, 0, 5.713, NA, 0, 4395775, 1, 0, 1122.50, 1128.213
chuffed, 006, -002, NA, NA, 0, 0, 0.219, 0, NA, 0, 0, 0, 0.01, 0.229
kissat, 006, -002, 1339, 0, 0, 0, 0.16, NA, 0, 0, 0, 0, 0.00, 0.16
or-tools, 006, -002, NA, NA, 0, 0, 0.155, 0, NA, NA, 0, 0, 0.021, 0.176
chuffed, 006, -003, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.01, 0.234
kissat, 006, -003, 1339, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 006, -003, NA, NA, 0, 0, 0.16, 0, NA, NA, 0, 0, 0.025, 0.185
chuffed, 006, -004, NA, NA, 0, 0, 0.224, 0, NA, 0, 0, 0, 0.011, 0.23500000000000001
kissat, 006, -004, 1339, 0, 0, 0, 0.16, NA, 0, 0, 0, 0, 0.00, 0.16
or-tools, 006, -004, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.021, 0.18
chuffed, 006, -005, NA, NA, 0, 0, 0.211, 0, NA, 0, 0, 0, 0.011, 0.222
kissat, 006, -005, 1339, 0, 0, 0, 0.158, NA, 0, 0, 0, 0, 0.00, 0.158
or-tools, 006, -005, NA, NA, 0, 0, 0.161, 0, NA, NA, 0, 0, 0.025, 0.186
chuffed, 006, -006, NA, NA, 0, 0, 0.22, 0, NA, 0, 0, 0, 0.011, 0.231
kissat, 006, -006, 1339, 0, 0, 0, 0.157, NA, 0, 0, 0, 0, 0.00, 0.157
or-tools, 006, -006, NA, NA, 0, 0, 0.157, 0, NA, NA, 0, 0, 0.022, 0.179
chuffed, 006, -007, NA, NA, 0, 0, 0.218, 0, NA, 0, 0, 0, 0.011, 0.229
kissat, 006, -007, 1339, 0, 0, 0, 0.164, NA, 0, 0, 0, 0, 0.00, 0.164
or-tools, 006, -007, NA, NA, 0, 0, 0.152, 0, NA, NA, 0, 0, 0.02, 0.172
chuffed, 006, -008, NA, NA, 0, 0, 0.234, 0, NA, 0, 0, 0, 0.011, 0.24500000000000002
kissat, 006, -008, 1339, 0, 0, 0, 0.175, NA, 0, 0, 0, 0, 0.00, 0.175
or-tools, 006, -008, NA, NA, 0, 0, 0.178, 0, NA, NA, 0, 0, 0.023, 0.20099999999999998
chuffed, 006, -009, NA, NA, 0, 0, 0.239, 0, NA, 0, 0, 0, 0.01, 0.249
kissat, 006, -009, 1339, 0, 0, 0, 0.19, NA, 0, 0, 0, 0, 0.00, 0.19
or-tools, 006, -009, NA, NA, 0, 0, 0.161, 0, NA, NA, 0, 0, 0.023, 0.184
chuffed, 006, -010, NA, NA, 0, 0, 0.244, 0, NA, 0, 0, 0, 0.012, 0.256
kissat, 006, -010, 1339, 0, 0, 0, 0.16, NA, 0, 0, 0, 0, 0.00, 0.16
or-tools, 006, -010, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.021, 0.18
chuffed, 006, -011, NA, NA, 0, 0, 0.247, 0, NA, 0, 0, 0, 0.011, 0.258
kissat, 006, -011, 1339, 0, 0, 0, 0.161, NA, 0, 0, 0, 0, 0.00, 0.161
or-tools, 006, -011, NA, NA, 0, 0, 0.157, 0, NA, NA, 0, 0, 0.021, 0.178
chuffed, 006, -013, NA, NA, 0, 0, 0.249, 0, NA, 0, 0, 0, 0.011, 0.26
kissat, 006, -013, 1339, 0, 0, 0, 0.157, NA, 0, 0, 0, 0, 0.00, 0.157
or-tools, 006, -013, NA, NA, 0, 0, 0.168, 0, NA, NA, 0, 0, 0.027, 0.195
chuffed, 006, -014, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.01, 0.263
kissat, 006, -014, 1339, 0, 0, 0, 0.171, NA, 0, 0, 0, 0, 0.00, 0.171
or-tools, 006, -014, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.021, 0.179
chuffed, 006, -015, NA, NA, 0, 0, 0.259, 0, NA, 0, 0, 0, 0.011, 0.27
kissat, 006, -015, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -015, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.024, 0.182
chuffed, 006, -016, NA, NA, 0, 0, 0.249, 0, NA, 0, 0, 0, 0.011, 0.26
kissat, 006, -016, 1339, 0, 0, 0, 0.176, NA, 0, 0, 0, 0, 0.00, 0.176
or-tools, 006, -016, NA, NA, 0, 0, 0.165, 0, NA, NA, 0, 0, 0.025, 0.19
chuffed, 006, -017, NA, NA, 0, 0, 0.28, 0, NA, 0, 0, 0, 0.01, 0.29000000000000004
kissat, 006, -017, 1339, 0, 0, 0, 0.169, NA, 0, 0, 0, 0, 0.00, 0.169
or-tools, 006, -017, NA, NA, 0, 0, 0.167, 0, NA, NA, 0, 0, 0.02, 0.187
chuffed, 006, -018, NA, NA, 0, 0, 0.268, 0, NA, 0, 0, 0, 0.011, 0.279
kissat, 006, -018, 1339, 0, 0, 0, 0.165, NA, 0, 0, 0, 0, 0.00, 0.165
or-tools, 006, -018, NA, NA, 0, 0, 0.165, 0, NA, NA, 0, 0, 0.021, 0.186
chuffed, 006, -019, NA, NA, 0, 0, 0.258, 0, NA, 0, 0, 0, 0.01, 0.268
kissat, 006, -019, 1339, 0, 0, 0, 0.159, NA, 0, 0, 0, 0, 0.00, 0.159
or-tools, 006, -019, NA, NA, 0, 0, 0.162, 0, NA, NA, 0, 0, 0.02, 0.182
chuffed, 006, -020, NA, NA, 0, 0, 0.236, 0, NA, 0, 0, 0, 0.011, 0.247
kissat, 006, -020, 1339, 0, 0, 0, 0.16, NA, 0, 0, 0, 0, 0.00, 0.16
or-tools, 006, -020, NA, NA, 0, 0, 0.166, 0, NA, NA, 0, 0, 0.022, 0.188
chuffed, 006, -021, NA, NA, 0, 0, 0.239, 0, NA, 0, 0, 0, 0.01, 0.249
kissat, 006, -021, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -021, NA, NA, 0, 0, 0.169, 0, NA, NA, 0, 0, 0.025, 0.194
chuffed, 006, -022, NA, NA, 0, 0, 0.254, 0, NA, 0, 0, 0, 0.01, 0.264
kissat, 006, -022, 1339, 0, 0, 0, 0.158, NA, 0, 0, 0, 0, 0.00, 0.158
or-tools, 006, -022, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.021, 0.18
chuffed, 006, -024, NA, NA, 0, 0, 0.252, 0, NA, 0, 0, 0, 0.011, 0.263
kissat, 006, -024, 1339, 0, 0, 0, 0.161, NA, 0, 0, 0, 0, 0.00, 0.161
or-tools, 006, -024, NA, NA, 0, 0, 0.143, 0, NA, NA, 0, 0, 0.023, 0.16599999999999998
chuffed, 006, -025, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.012, 0.265
kissat, 006, -025, 1339, 0, 0, 0, 0.158, NA, 0, 0, 0, 0, 0.00, 0.158
or-tools, 006, -025, NA, NA, 0, 0, 0.147, 0, NA, NA, 0, 0, 0.02, 0.16699999999999998
chuffed, 006, -026, NA, NA, 0, 0, 0.271, 0, NA, 0, 0, 0, 0.011, 0.28200000000000003
kissat, 006, -026, 1339, 0, 0, 0, 0.166, NA, 0, 0, 0, 0, 0.00, 0.166
or-tools, 006, -026, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.024, 0.16799999999999998
chuffed, 006, -027, NA, NA, 0, 0, 0.257, 0, NA, 0, 0, 0, 0.011, 0.268
kissat, 006, -027, 1339, 0, 0, 0, 0.168, NA, 0, 0, 0, 0, 0.00, 0.168
or-tools, 006, -027, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.022, 0.16599999999999998
chuffed, 006, -028, NA, NA, 0, 0, 0.241, 0, NA, 0, 0, 0, 0.011, 0.252
kissat, 006, -028, 1339, 0, 0, 0, 0.174, NA, 0, 0, 0, 0, 0.00, 0.174
or-tools, 006, -028, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.021, 0.16999999999999998
chuffed, 006, -029, NA, NA, 0, 0, 0.264, 0, NA, 0, 0, 0, 0.01, 0.274
kissat, 006, -029, 1339, 0, 0, 0, 0.165, NA, 0, 0, 0, 0, 0.00, 0.165
or-tools, 006, -029, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.022, 0.16599999999999998
chuffed, 006, -030, NA, NA, 0, 0, 0.232, 0, NA, 0, 0, 0, 0.01, 0.24200000000000002
kissat, 006, -030, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -030, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.023, 0.16699999999999998
chuffed, 006, -031, NA, NA, 0, 0, 0.242, 0, NA, 0, 0, 0, 0.011, 0.253
kissat, 006, -031, 1339, 0, 0, 0, 0.164, NA, 0, 0, 0, 0, 0.00, 0.164
or-tools, 006, -031, NA, NA, 0, 0, 0.156, 0, NA, NA, 0, 0, 0.025, 0.181
chuffed, 006, -032, NA, NA, 0, 0, 0.248, 0, NA, 0, 0, 0, 0.01, 0.258
kissat, 006, -032, 1339, 0, 0, 0, 0.17, NA, 0, 0, 0, 0, 0.00, 0.17
or-tools, 006, -032, NA, NA, 0, 0, 0.141, 0, NA, NA, 0, 0, 0.022, 0.16299999999999998
chuffed, 006, -033, NA, NA, 0, 0, 0.257, 0, NA, 0, 0, 0, 0.012, 0.269
kissat, 006, -033, 1339, 0, 0, 0, 0.161, NA, 0, 0, 0, 0, 0.00, 0.161
or-tools, 006, -033, NA, NA, 0, 0, 0.146, 0, NA, NA, 0, 0, 0.023, 0.16899999999999998
chuffed, 006, -035, NA, NA, 0, 0, 0.272, 0, NA, 0, 0, 0, 0.011, 0.28300000000000003
kissat, 006, -035, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -035, NA, NA, 0, 0, 0.147, 0, NA, NA, 0, 0, 0.02, 0.16699999999999998
chuffed, 006, -036, NA, NA, 0, 0, 0.263, 0, NA, 0, 0, 0, 0.01, 0.273
kissat, 006, -036, 1339, 0, 0, 0, 0.17, NA, 0, 0, 0, 0, 0.00, 0.17
or-tools, 006, -036, NA, NA, 0, 0, 0.15, 0, NA, NA, 0, 0, 0.021, 0.17099999999999999
chuffed, 006, -037, NA, NA, 0, 0, 0.28, 0, NA, 0, 0, 0, 0.011, 0.29100000000000004
kissat, 006, -037, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -037, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.02, 0.16899999999999998
chuffed, 006, -038, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.01, 0.263
kissat, 006, -038, 1339, 0, 0, 0, 0.162, NA, 0, 0, 0, 0, 0.00, 0.162
or-tools, 006, -038, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.019, 0.16799999999999998
chuffed, 006, -039, NA, NA, 0, 0, 0.286, 0, NA, 0, 0, 0, 0.008, 0.294
kissat, 006, -039, 1339, 0, 0, 0, 0.164, NA, 0, 0, 0, 0, 0.00, 0.164
or-tools, 006, -039, NA, NA, 0, 0, 0.148, 0, NA, NA, 0, 0, 0.022, 0.16999999999999998
chuffed, 006, -040, NA, NA, 0, 0, 0.269, 0, NA, 0, 0, 0, 0.011, 0.28
kissat, 006, -040, 1339, 0, 0, 0, 0.164, NA, 0, 0, 0, 0, 0.00, 0.164
or-tools, 006, -040, NA, NA, 0, 0, 0.142, 0, NA, NA, 0, 0, 0.021, 0.16299999999999998
chuffed, 006, -041, NA, NA, 0, 0, 0.272, 0, NA, 0, 0, 0, 0.011, 0.28300000000000003
kissat, 006, -041, 1339, 0, 0, 0, 0.165, NA, 0, 0, 0, 0, 0.00, 0.165
or-tools, 006, -041, NA, NA, 0, 0, 0.139, 0, NA, NA, 0, 0, 0.021, 0.16
chuffed, 006, -042, NA, NA, 0, 0, 0.259, 0, NA, 0, 0, 0, 0.012, 0.271
kissat, 006, -042, 1339, 0, 0, 0, 0.176, NA, 0, 0, 0, 0, 0.00, 0.176
or-tools, 006, -042, NA, NA, 0, 0, 0.143, 0, NA, NA, 0, 0, 0.023, 0.16599999999999998
chuffed, 006, -043, NA, NA, 0, 0, 0.276, 0, NA, 0, 0, 0, 0.011, 0.28700000000000003
kissat, 006, -043, 1339, 0, 0, 0, 0.154, NA, 0, 0, 0, 0, 0.00, 0.154
or-tools, 006, -043, NA, NA, 0, 0, 0.148, 0, NA, NA, 0, 0, 0.019, 0.16699999999999998
chuffed, 006, -044, NA, NA, 0, 0, 0.272, 0, NA, 0, 0, 0, 0.011, 0.28300000000000003
kissat, 006, -044, 1339, 0, 0, 0, 0.163, NA, 0, 0, 0, 0, 0.00, 0.163
or-tools, 006, -044, NA, NA, 0, 0, 0.144, 0, NA, NA, 0, 0, 0.02, 0.16399999999999998
chuffed, 006, -046, NA, NA, 0, 0, 0.253, 0, NA, 0, 0, 0, 0.012, 0.265
kissat, 006, -046, 1339, 0, 0, 0, 0.154, NA, 0, 0, 0, 0, 0.00, 0.154
or-tools, 006, -046, NA, NA, 0, 0, 0.159, 0, NA, NA, 0, 0, 0.021, 0.18
chuffed, 006, -047, NA, NA, 0, 0, 0.268, 0, NA, 0, 0, 0, 0.012, 0.28
kissat, 006, -047, 1339, 0, 0, 0, 0.164, NA, 0, 0, 0, 0, 0.00, 0.164
or-tools, 006, -047, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.022, 0.17099999999999999
chuffed, 006, -048, NA, NA, 0, 0, 0.261, 0, NA, 0, 0, 0, 0.011, 0.272
kissat, 006, -048, 1339, 0, 0, 0, 0.158, NA, 0, 0, 0, 0, 0.00, 0.158
or-tools, 006, -048, NA, NA, 0, 0, 0.149, 0, NA, NA, 0, 0, 0.02, 0.16899999999999998
chuffed, 006, -049, NA, NA, 0, 0, 0.256, 0, NA, 0, 0, 0, 0.012, 0.268
kissat, 006, -049, 1339, 0, 0, 0, 0.161, NA, 0, 0, 0, 0, 0.00, 0.161
or-tools, 006, -049, NA, NA, 0, 0, 0.154, 0, NA, NA, 0, 0, 0.02, 0.174
chuffed, 006, -050, NA, NA, 0, 0, 0.255, 0, NA, 0, 0, 0, 0.011, 0.266
kissat, 006, -050, 1339, 0, 0, 0, 0.172, NA, 0, 0, 0, 0, 0.00, 0.172
or-tools, 006, -050, NA, NA, 0, 0, 0.154, 0, NA, NA, 0, 0, 0.02, 0.174
chuffed, 006, -051, NA, NA, 0, 0, 0.248, 0, NA, 0, 0, 0, 0.01, 0.258
kissat, 006, -051, 1339, 0, 0, 0, 0.155, NA, 0, 0, 0, 0, 0.00, 0.155
or-tools, 006, -051, NA, NA, 0, 0, 0.158, 0, NA, NA, 0, 0, 0.022, 0.18
chuffed, 006, -052, NA, NA, 0, 0, 0.259, 0, NA, 0, 0, 0, 0.011, 0.27
kissat, 006, -052, 1339, 0, 0, 0, 0.163, NA, 0, 0, 0, 0, 0.00, 0.163
or-tools, 006, -052, NA, NA, 0, 0, 0.151, 0, NA, NA, 0, 0, 0.019, 0.16999999999999998
chuffed, 006, -053, NA, NA, 0, 0, 0.251, 0, NA, 0, 0, 0, 0.011, 0.262
kissat, 006, -053, 1339, 0, 0, 0, 0.169, NA, 0, 0, 0, 0, 0.00, 0.169
