solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverFailures, SolverMemOut, SolverNodes, SolverSatisfiable, SolverTimeOut, SolverTotalTime, TotalTime
or-tools, 003, 0067, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.013, 0.137
chuffed, 003, 0068, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.003, 0.109
kissat, 003, 0068, 21, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 003, 0068, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.017, 0.14300000000000002
chuffed, 003, 0069, NA, NA, 0, 0, 0.104, 0, NA, 0, 0, 0, 0.003, 0.107
kissat, 003, 0069, 21, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 003, 0069, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.019, 0.136
chuffed, 003, 0070, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 003, 0070, 21, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 003, 0070, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.015, 0.139
chuffed, 003, 0071, NA, NA, 0, 0, 0.091, 0, NA, 0, 0, 0, 0.003, 0.094
kissat, 003, 0071, 21, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 003, 0071, NA, NA, 0, 0, 0.131, 0, NA, NA, 0, 0, 0.014, 0.14500000000000002
chuffed, 003, 0072, NA, NA, 0, 0, 0.115, 0, NA, 0, 0, 0, 0.003, 0.11800000000000001
kissat, 003, 0072, 21, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 003, 0072, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.014, 0.139
chuffed, 003, 0073, NA, NA, 0, 0, 0.091, 0, NA, 0, 0, 0, 0.003, 0.094
kissat, 003, 0073, 21, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 003, 0073, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.014, 0.14200000000000002
chuffed, 003, 0074, NA, NA, 0, 0, 0.094, 0, NA, 0, 0, 0, 0.002, 0.096
kissat, 003, 0074, 21, 0, 0, 0, 0.112, NA, 0, 0, 0, 0, 0.00, 0.112
or-tools, 003, 0074, NA, NA, 0, 0, 0.134, 0, NA, NA, 0, 0, 0.011, 0.14500000000000002
chuffed, 003, 0075, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.004, 0.10300000000000001
kissat, 003, 0075, 21, 0, 0, 0, 0.11, NA, 0, 0, 0, 0, 0.00, 0.11
or-tools, 003, 0075, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.014, 0.139
chuffed, 003, 0076, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.002, 0.108
kissat, 003, 0076, 21, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 003, 0076, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.013, 0.136
chuffed, 003, 0077, NA, NA, 0, 0, 0.105, 0, NA, 0, 0, 0, 0.003, 0.108
kissat, 003, 0077, 21, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 003, 0077, NA, NA, 0, 0, 0.116, 0, NA, NA, 0, 0, 0.015, 0.131
chuffed, 003, 0078, NA, NA, 0, 0, 0.108, 0, NA, 0, 0, 0, 0.003, 0.111
kissat, 003, 0078, 21, 0, 0, 0, 0.096, NA, 0, 0, 0, 0, 0.00, 0.096
or-tools, 003, 0078, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.012, 0.132
chuffed, 003, 0079, NA, NA, 0, 0, 0.093, 0, NA, 0, 0, 0, 0.003, 0.096
kissat, 003, 0079, 21, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 003, 0079, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.014, 0.135
chuffed, 003, 0080, NA, NA, 0, 0, 0.108, 0, NA, 0, 0, 0, 0.003, 0.111
kissat, 003, 0080, 21, 0, 0, 0, 0.101, NA, 0, 0, 0, 0, 0.00, 0.101
or-tools, 003, 0080, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.014, 0.132
chuffed, 003, 0081, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.003, 0.10400000000000001
kissat, 003, 0081, 21, 0, 0, 0, 0.122, NA, 0, 0, 0, 0, 0.00, 0.122
or-tools, 003, 0081, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.011, 0.13
chuffed, 003, 0082, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.003, 0.113
kissat, 003, 0082, 21, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 003, 0082, NA, NA, 0, 0, 0.126, 0, NA, NA, 0, 0, 0.013, 0.139
chuffed, 003, 0083, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 003, 0083, 21, 0, 0, 0, 0.123, NA, 0, 0, 0, 0, 0.00, 0.123
or-tools, 003, 0083, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.012, 0.133
chuffed, 003, 0084, NA, NA, 0, 0, 0.104, 0, NA, 0, 0, 0, 0.003, 0.107
kissat, 003, 0084, 21, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 003, 0084, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.015, 0.14
chuffed, 003, 0085, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 003, 0085, 21, 0, 0, 0, 0.116, NA, 0, 0, 0, 0, 0.00, 0.116
or-tools, 003, 0085, NA, NA, 0, 0, 0.129, 0, NA, NA, 0, 0, 0.015, 0.14400000000000002
chuffed, 003, 0086, NA, NA, 0, 0, 0.106, 0, NA, 0, 0, 0, 0.003, 0.109
kissat, 003, 0086, 21, 0, 0, 0, 0.099, NA, 0, 0, 0, 0, 0.00, 0.099
or-tools, 003, 0086, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.013, 0.131
chuffed, 003, 0087, NA, NA, 0, 0, 0.103, 0, NA, 0, 0, 0, 0.003, 0.106
kissat, 003, 0087, 21, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 003, 0087, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.014, 0.124
chuffed, 003, 0088, NA, NA, 0, 0, 0.095, 0, NA, 0, 0, 0, 0.003, 0.098
kissat, 003, 0088, 21, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 003, 0088, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.011, 0.12
chuffed, 003, 0089, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.003, 0.10400000000000001
kissat, 003, 0089, 21, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 003, 0089, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.011, 0.112
chuffed, 003, 0090, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 003, 0090, 21, 0, 0, 0, 0.119, NA, 0, 0, 0, 0, 0.00, 0.119
or-tools, 003, 0090, NA, NA, 0, 0, 0.089, 0, NA, NA, 0, 0, 0.013, 0.102
chuffed, 003, 0091, NA, NA, 0, 0, 0.091, 0, NA, 0, 0, 0, 0.002, 0.093
kissat, 003, 0091, 21, 0, 0, 0, 0.1, NA, 0, 0, 0, 0, 0.00, 0.1
or-tools, 003, 0091, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.011, 0.112
chuffed, 003, 0092, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.002, 0.099
kissat, 003, 0092, 21, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 003, 0092, NA, NA, 0, 0, 0.116, 0, NA, NA, 0, 0, 0.014, 0.13
chuffed, 003, 0093, NA, NA, 0, 0, 0.114, 0, NA, 0, 0, 0, 0.003, 0.117
kissat, 003, 0093, 21, 0, 0, 0, 0.114, NA, 0, 0, 0, 0, 0.00, 0.114
or-tools, 003, 0093, NA, NA, 0, 0, 0.096, 0, NA, NA, 0, 0, 0.015, 0.111
chuffed, 003, 0094, NA, NA, 0, 0, 0.095, 0, NA, 0, 0, 0, 0.003, 0.098
kissat, 003, 0094, 21, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 003, 0094, NA, NA, 0, 0, 0.111, 0, NA, NA, 0, 0, 0.018, 0.129
chuffed, 003, 0095, NA, NA, 0, 0, 0.104, 0, NA, 0, 0, 0, 0.003, 0.107
kissat, 003, 0095, 21, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 003, 0095, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.014, 0.123
chuffed, 003, 0096, NA, NA, 0, 0, 0.109, 0, NA, 0, 0, 0, 0.003, 0.112
kissat, 003, 0096, 21, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 003, 0096, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.015, 0.132
chuffed, 003, 0097, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.003, 0.10400000000000001
kissat, 003, 0097, 21, 0, 0, 0, 0.12, NA, 0, 0, 0, 0, 0.00, 0.12
or-tools, 003, 0097, NA, NA, 0, 0, 0.108, 0, NA, NA, 0, 0, 0.017, 0.125
chuffed, 003, 0098, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.002, 0.10300000000000001
kissat, 003, 0098, 21, 0, 0, 0, 0.105, NA, 0, 0, 0, 0, 0.00, 0.105
or-tools, 003, 0098, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.013, 0.137
chuffed, 003, 0099, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 003, 0099, 21, 0, 0, 0, 0.108, NA, 0, 0, 0, 0, 0.00, 0.108
or-tools, 003, 0099, NA, NA, 0, 0, 0.13, 0, NA, NA, 0, 0, 0.016, 0.14600000000000002
chuffed, 003, 0100, NA, NA, 0, 0, 0.107, 0, NA, 0, 0, 0, 0.003, 0.11
kissat, 003, 0100, 21, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 003, 0100, NA, NA, 0, 0, 0.115, 0, NA, NA, 0, 0, 0.016, 0.131
or-tools, 004, -001, NA, NA, 0, 0, 0.273, 5592, NA, NA, 0, 0, 0.689, 0.962
or-tools, 004, -002, NA, NA, 0, 0, 0.255, 4114, NA, NA, 0, 0, 0.643, 0.898
or-tools, 004, -003, NA, NA, 0, 0, 0.281, 2448, NA, NA, 0, 0, 0.539, 0.8200000000000001
kissat, 004, -004, 545343, 8963, 0, 0, 0.838, NA, 0, 2823585, 1, 0, 195.92, 196.75799999999998
or-tools, 004, -004, NA, NA, 0, 0, 0.278, 2123444, NA, NA, 1, 0, 360.612, 360.89000000000004
or-tools, 004, -005, NA, NA, 0, 0, 0.273, 4630, NA, NA, 0, 0, 0.587, 0.86
or-tools, 004, -006, NA, NA, 0, 0, 0.265, 2036, NA, NA, 0, 0, 0.515, 0.78
or-tools, 004, -007, NA, NA, 0, 0, 0.24, 4590, NA, NA, 0, 0, 0.69, 0.9299999999999999
or-tools, 004, -008, NA, NA, 0, 0, 0.238, 2816, NA, NA, 0, 0, 0.588, 0.826
or-tools, 004, -009, NA, NA, 0, 0, 0.261, 4035, NA, NA, 0, 0, 0.646, 0.907
or-tools, 004, -010, NA, NA, 0, 0, 0.224, 2935, NA, NA, 0, 0, 0.645, 0.869
kissat, 004, -011, 498412, 8731, 0, 0, 0.766, NA, 0, 21424846, 1, 0, 1557.58, 1558.346
or-tools, 004, -011, NA, NA, 0, 0, 0.227, 2768660, NA, NA, 1, 0, 456.574, 456.801
or-tools, 004, -012, NA, NA, 0, 0, 0.174, 3600, NA, NA, 0, 0, 0.569, 0.7429999999999999
or-tools, 004, -013, NA, NA, 0, 0, 0.175, 3534, NA, NA, 0, 0, 0.637, 0.812
or-tools, 004, -014, NA, NA, 0, 0, 0.156, 4132, NA, NA, 0, 0, 0.463, 0.619
or-tools, 004, -015, NA, NA, 0, 0, 0.17, 4351, NA, NA, 0, 0, 0.465, 0.635
or-tools, 004, -016, NA, NA, 0, 0, 0.163, 4071, NA, NA, 0, 0, 0.427, 0.59
or-tools, 004, -017, NA, NA, 0, 0, 0.161, 5229, NA, NA, 0, 0, 0.524, 0.685
chuffed, 004, -018, NA, NA, 0, 0, 0.164, 10231, NA, 11708, 1, 0, 0.464, 0.628
kissat, 004, -018, 232888, 5841, 0, 0, 0.49, NA, 0, 893039, 1, 0, 50.63, 51.120000000000005
or-tools, 004, -018, NA, NA, 0, 0, 0.191, 1627, NA, NA, 1, 0, 0.266, 0.457
chuffed, 004, -019, NA, NA, 0, 0, 0.094, 0, NA, 0, 0, 0, 0.003, 0.097
kissat, 004, -019, 351, 0, 0, 0, 0.108, NA, 0, 0, 0, 0, 0.00, 0.108
or-tools, 004, -019, NA, NA, 0, 0, 0.104, 0, NA, NA, 0, 0, 0.015, 0.119
chuffed, 004, -020, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.003, 0.101
kissat, 004, -020, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -020, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.015, 0.14
chuffed, 004, -021, NA, NA, 0, 0, 0.095, 0, NA, 0, 0, 0, 0.004, 0.099
kissat, 004, -021, 351, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -021, NA, NA, 0, 0, 0.115, 0, NA, NA, 0, 0, 0.014, 0.129
chuffed, 004, -022, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -022, 351, 0, 0, 0, 0.114, NA, 0, 0, 0, 0, 0.00, 0.114
or-tools, 004, -022, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.015, 0.134
chuffed, 004, -023, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.004, 0.1
kissat, 004, -023, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, -023, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.016, 0.136
chuffed, 004, -024, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.004, 0.10300000000000001
kissat, 004, -024, 351, 0, 0, 0, 0.098, NA, 0, 0, 0, 0, 0.00, 0.098
or-tools, 004, -024, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.016, 0.138
chuffed, 004, -025, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.003, 0.099
kissat, 004, -025, 351, 0, 0, 0, 0.1, NA, 0, 0, 0, 0, 0.00, 0.1
or-tools, 004, -025, NA, NA, 0, 0, 0.108, 0, NA, NA, 0, 0, 0.016, 0.124
chuffed, 004, -026, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.004, 0.10500000000000001
kissat, 004, -026, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -026, NA, NA, 0, 0, 0.111, 0, NA, NA, 0, 0, 0.015, 0.126
chuffed, 004, -027, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.003, 0.101
kissat, 004, -027, 351, 0, 0, 0, 0.112, NA, 0, 0, 0, 0, 0.00, 0.112
or-tools, 004, -027, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.016, 0.126
chuffed, 004, -028, NA, NA, 0, 0, 0.103, 0, NA, 0, 0, 0, 0.004, 0.107
kissat, 004, -028, 351, 0, 0, 0, 0.111, NA, 0, 0, 0, 0, 0.00, 0.111
or-tools, 004, -028, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.016, 0.135
chuffed, 004, -029, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.004, 0.1
kissat, 004, -029, 351, 0, 0, 0, 0.11, NA, 0, 0, 0, 0, 0.00, 0.11
or-tools, 004, -029, NA, NA, 0, 0, 0.112, 0, NA, NA, 0, 0, 0.017, 0.129
chuffed, 004, -030, NA, NA, 0, 0, 0.103, 0, NA, 0, 0, 0, 0.004, 0.107
kissat, 004, -030, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -030, NA, NA, 0, 0, 0.115, 0, NA, NA, 0, 0, 0.015, 0.13
chuffed, 004, -031, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.004, 0.10300000000000001
kissat, 004, -031, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -031, NA, NA, 0, 0, 0.135, 0, NA, NA, 0, 0, 0.015, 0.15000000000000002
chuffed, 004, -032, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -032, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -032, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.015, 0.135
chuffed, 004, -033, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.004, 0.1
kissat, 004, -033, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -033, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.018, 0.13699999999999998
chuffed, 004, -034, NA, NA, 0, 0, 0.099, 0, NA, 0, 0, 0, 0.005, 0.10400000000000001
kissat, 004, -034, 351, 0, 0, 0, 0.099, NA, 0, 0, 0, 0, 0.00, 0.099
or-tools, 004, -034, NA, NA, 0, 0, 0.117, 0, NA, NA, 0, 0, 0.019, 0.136
chuffed, 004, -035, NA, NA, 0, 0, 0.109, 0, NA, 0, 0, 0, 0.004, 0.113
kissat, 004, -035, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -035, NA, NA, 0, 0, 0.112, 0, NA, NA, 0, 0, 0.015, 0.127
chuffed, 004, -036, NA, NA, 0, 0, 0.105, 0, NA, 0, 0, 0, 0.004, 0.109
kissat, 004, -036, 345, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -036, NA, NA, 0, 0, 0.108, 0, NA, NA, 0, 0, 0.02, 0.128
chuffed, 004, -037, NA, NA, 0, 0, 0.093, 0, NA, 0, 0, 0, 0.004, 0.097
kissat, 004, -037, 351, 0, 0, 0, 0.109, NA, 0, 0, 0, 0, 0.00, 0.109
or-tools, 004, -037, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.02, 0.141
chuffed, 004, -038, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -038, 351, 0, 0, 0, 0.099, NA, 0, 0, 0, 0, 0.00, 0.099
or-tools, 004, -038, NA, NA, 0, 0, 0.121, 0, NA, NA, 0, 0, 0.016, 0.137
chuffed, 004, -039, NA, NA, 0, 0, 0.095, 0, NA, 0, 0, 0, 0.003, 0.098
kissat, 004, -039, 351, 0, 0, 0, 0.1, NA, 0, 0, 0, 0, 0.00, 0.1
or-tools, 004, -039, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.017, 0.14500000000000002
chuffed, 004, -040, NA, NA, 0, 0, 0.104, 0, NA, 0, 0, 0, 0.004, 0.108
kissat, 004, -040, 351, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -040, NA, NA, 0, 0, 0.128, 0, NA, NA, 0, 0, 0.018, 0.146
chuffed, 004, -041, NA, NA, 0, 0, 0.102, 0, NA, 0, 0, 0, 0.005, 0.107
kissat, 004, -041, 351, 0, 0, 0, 0.11, NA, 0, 0, 0, 0, 0.00, 0.11
or-tools, 004, -041, NA, NA, 0, 0, 0.125, 0, NA, NA, 0, 0, 0.018, 0.143
chuffed, 004, -042, NA, NA, 0, 0, 0.104, 0, NA, 0, 0, 0, 0.004, 0.108
kissat, 004, -042, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -042, NA, NA, 0, 0, 0.107, 0, NA, NA, 0, 0, 0.014, 0.121
chuffed, 004, -043, NA, NA, 0, 0, 0.107, 0, NA, 0, 0, 0, 0.004, 0.111
kissat, 004, -043, 351, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -043, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.013, 0.136
chuffed, 004, -044, NA, NA, 0, 0, 0.114, 0, NA, 0, 0, 0, 0.003, 0.117
kissat, 004, -044, 351, 0, 0, 0, 0.115, NA, 0, 0, 0, 0, 0.00, 0.115
or-tools, 004, -044, NA, NA, 0, 0, 0.101, 0, NA, NA, 0, 0, 0.013, 0.114
chuffed, 004, -045, NA, NA, 0, 0, 0.098, 0, NA, 0, 0, 0, 0.004, 0.10200000000000001
kissat, 004, -045, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -045, NA, NA, 0, 0, 0.106, 0, NA, NA, 0, 0, 0.016, 0.122
chuffed, 004, -046, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 004, -046, 351, 0, 0, 0, 0.102, NA, 0, 0, 0, 0, 0.00, 0.102
or-tools, 004, -046, NA, NA, 0, 0, 0.097, 0, NA, NA, 0, 0, 0.014, 0.111
chuffed, 004, -047, NA, NA, 0, 0, 0.1, 0, NA, 0, 0, 0, 0.005, 0.10500000000000001
kissat, 004, -047, 351, 0, 0, 0, 0.101, NA, 0, 0, 0, 0, 0.00, 0.101
or-tools, 004, -047, NA, NA, 0, 0, 0.096, 0, NA, NA, 0, 0, 0.016, 0.112
chuffed, 004, -048, NA, NA, 0, 0, 0.107, 0, NA, 0, 0, 0, 0.004, 0.111
kissat, 004, -048, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -048, NA, NA, 0, 0, 0.109, 0, NA, NA, 0, 0, 0.015, 0.124
chuffed, 004, -049, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 004, -049, 351, 0, 0, 0, 0.125, NA, 0, 0, 0, 0, 0.00, 0.125
or-tools, 004, -049, NA, NA, 0, 0, 0.102, 0, NA, NA, 0, 0, 0.014, 0.11599999999999999
chuffed, 004, -050, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.004, 0.101
kissat, 004, -050, 351, 0, 0, 0, 0.121, NA, 0, 0, 0, 0, 0.00, 0.121
or-tools, 004, -050, NA, NA, 0, 0, 0.11, 0, NA, NA, 0, 0, 0.015, 0.125
chuffed, 004, -051, NA, NA, 0, 0, 0.096, 0, NA, 0, 0, 0, 0.004, 0.1
kissat, 004, -051, 351, 0, 0, 0, 0.108, NA, 0, 0, 0, 0, 0.00, 0.108
or-tools, 004, -051, NA, NA, 0, 0, 0.12, 0, NA, NA, 0, 0, 0.014, 0.134
chuffed, 004, -052, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.003, 0.1
kissat, 004, -052, 351, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 004, -052, NA, NA, 0, 0, 0.112, 0, NA, NA, 0, 0, 0.014, 0.126
chuffed, 004, -053, NA, NA, 0, 0, 0.108, 0, NA, 0, 0, 0, 0.003, 0.111
kissat, 004, -053, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -053, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.01, 0.134
chuffed, 004, -054, NA, NA, 0, 0, 0.097, 0, NA, 0, 0, 0, 0.004, 0.101
kissat, 004, -054, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -054, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.013, 0.137
chuffed, 004, -055, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.004, 0.10500000000000001
kissat, 004, -055, 351, 0, 0, 0, 0.103, NA, 0, 0, 0, 0, 0.00, 0.103
or-tools, 004, -055, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.013, 0.137
chuffed, 004, -056, NA, NA, 0, 0, 0.103, 0, NA, 0, 0, 0, 0.004, 0.107
kissat, 004, -056, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -056, NA, NA, 0, 0, 0.113, 0, NA, NA, 0, 0, 0.014, 0.127
chuffed, 004, -057, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.003, 0.10400000000000001
kissat, 004, -057, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -057, NA, NA, 0, 0, 0.122, 0, NA, NA, 0, 0, 0.014, 0.136
chuffed, 004, -058, NA, NA, 0, 0, 0.107, 0, NA, 0, 0, 0, 0.004, 0.111
kissat, 004, -058, 351, 0, 0, 0, 0.1, NA, 0, 0, 0, 0, 0.00, 0.1
or-tools, 004, -058, NA, NA, 0, 0, 0.119, 0, NA, NA, 0, 0, 0.013, 0.132
chuffed, 004, -059, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.004, 0.114
kissat, 004, -059, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -059, NA, NA, 0, 0, 0.123, 0, NA, NA, 0, 0, 0.018, 0.141
chuffed, 004, -060, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.004, 0.114
kissat, 004, -060, 351, 0, 0, 0, 0.106, NA, 0, 0, 0, 0, 0.00, 0.106
or-tools, 004, -060, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.015, 0.133
chuffed, 004, -061, NA, NA, 0, 0, 0.113, 0, NA, 0, 0, 0, 0.004, 0.117
kissat, 004, -061, 351, 0, 0, 0, 0.098, NA, 0, 0, 0, 0, 0.00, 0.098
or-tools, 004, -061, NA, NA, 0, 0, 0.113, 0, NA, NA, 0, 0, 0.013, 0.126
chuffed, 004, -062, NA, NA, 0, 0, 0.101, 0, NA, 0, 0, 0, 0.004, 0.10500000000000001
kissat, 004, -062, 351, 0, 0, 0, 0.107, NA, 0, 0, 0, 0, 0.00, 0.107
or-tools, 004, -062, NA, NA, 0, 0, 0.118, 0, NA, NA, 0, 0, 0.014, 0.132
chuffed, 004, -063, NA, NA, 0, 0, 0.11, 0, NA, 0, 0, 0, 0.003, 0.113
kissat, 004, -063, 351, 0, 0, 0, 0.104, NA, 0, 0, 0, 0, 0.00, 0.104
or-tools, 004, -063, NA, NA, 0, 0, 0.124, 0, NA, NA, 0, 0, 0.012, 0.136
